siteID,dateVisit,observerRs,rsStart,rsEnd,pathDistance,spUnbanded,countUnbanded
ARLINESVA1,2016-04-22,"KK,AH,EF,JM",NA,NA,NA,NA,0
ARLINESVA1,2016-04-22,"KK,AH,EF,JM",NA,NA,NA,NA,0
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,AMRO,0
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,AMRO,0
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,CACH,7
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,CACH,7
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,CARW,4
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,CARW,4
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,HOWR,3
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,HOWR,3
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,NOCA,13
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,NOCA,13
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,SOSP,2
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,SOSP,2
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,GRCA,3
ANDRKENVA1,2016-06-27,JLM,11:57,12:43:00,3240.0,GRCA,3
BALASUCMD1,2016-06-27,JLM,11:25,12:02:00,NA,NOCA,4
BALASUCMD1,2016-06-27,JLM,11:25,12:02:00,NA,AMRO,4
BALASUCMD1,2016-06-27,JLM,11:25,12:02:00,NA,CACH,2
BALASUCMD1,2016-06-27,JLM,11:25,12:02:00,NA,CARW,4
BALASUCMD1,2016-06-27,JLM,11:25,12:02:00,NA,GRCA,0
MOLIKARMD1,2016-06-27,"KJW,MAR",11:26,12:27:00,3100.0,NOCA,1
MOLIKARMD1,2016-06-27,"KJW,MAR",11:26,12:27:00,3100.0,NOCA,1
MOLIKARMD1,2016-06-27,"KJW,MAR",11:26,12:27:00,3100.0,AMRO,2
MOLIKARMD1,2016-06-27,"KJW,MAR",11:26,12:27:00,3100.0,AMRO,2
MOLIKARMD1,2016-06-27,"KJW,MAR",11:26,12:27:00,3100.0,HOWR,1
MOLIKARMD1,2016-06-27,"KJW,MAR",11:26,12:27:00,3100.0,HOWR,1
BRODDORMA1,2016-06-14,SMB,12:26,14:30:00,5420.0,NA,0
BRODDORMA1,2016-06-14,SMB,12:26,14:30:00,5420.0,NA,0
ANDEHALMA1,2016-06-15,SMB,NA,NA,NA,NA,0
ANDEHALMA1,2016-06-15,SMB,NA,NA,NA,NA,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,AMRO,2
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,AMRO,2
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,CACH,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,CACH,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,CARW,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,CARW,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,GRCA,2
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,GRCA,2
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,HOWR,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,HOWR,0
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,NOCA,3
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,NOCA,3
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,SOSP,7
MULLJOYVA1,2016-06-24,KPK,11:35,12:34:00,1840.0,SOSP,7
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,AMRO,19
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,AMRO,19
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,CACH,1
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,CACH,1
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,CARW,0
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,CARW,0
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,HOWR,2
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,HOWR,2
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,GRCA,4
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,GRCA,4
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,NOCA,3
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,NOCA,3
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,SOSP,11
GECACARVA1,2016-06-25,KPK,11:50,12:56:00,1840.0,SOSP,11
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,AMRO,7
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,AMRO,7
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,BCCH,2
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,BCCH,2
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,GRCA,3
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,GRCA,3
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,HOWR,0
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,HOWR,0
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,SOSP,4
TOUCWENMA1,2016-06-22,TMB,12:01,13:28:00,NA,SOSP,4
WHELGWEMA1,2016-06-23,TMB,11:42,12:56:00,1990.0,BCCH,2
WHELGWEMA1,2016-06-23,TMB,11:42,12:56:00,1990.0,BCCH,2
WHELGWEMA1,2016-06-23,TMB,11:42,12:56:00,1990.0,HOWR,1
WHELGWEMA1,2016-06-23,TMB,11:42,12:56:00,1990.0,HOWR,1
WHELGWEMA1,2016-06-23,TMB,11:42,12:56:00,1990.0,NOCA,1
WHELGWEMA1,2016-06-23,TMB,11:42,12:56:00,1990.0,NOCA,1
MARTJUAMA1,2016-06-24,TMB,11:49,12:50:00,1900.0,GRCA,0
MARTJUAMA1,2016-06-24,TMB,11:49,12:50:00,1900.0,GRCA,0
MARTJUAMA1,2016-06-24,TMB,11:49,12:50:00,1900.0,NOCA,1
MARTJUAMA1,2016-06-24,TMB,11:49,12:50:00,1900.0,NOCA,1
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,AMRO,2
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,AMRO,2
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,BCCH,5
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,BCCH,5
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,EAPH,0
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,EAPH,0
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,GRCA,1
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,GRCA,1
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,NOCA,2
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,NOCA,2
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,SOSP,1
WILDSIEMA1,2016-06-25,TMB,11:50,13:14:00,2160.0,SOSP,1
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,BCCH,1
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,BCCH,1
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,GRCA,3
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,GRCA,3
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,HOWR,0
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,HOWR,0
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,NOCA,0
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,NOCA,0
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,NOMO,1
ROMANICMA1,2016-06-27,TMB,12:06,13:21:00,2160.0,NOMO,1
BOSCJOEDC1,2016-06-28,JLM,11:03,12:14:00,3860.0,SOSP,12
BOSCJOEDC1,2016-06-28,JLM,11:03,12:14:00,3860.0,SOSP,12
BOSCJOEDC1,2016-06-28,JLM,11:03,12:14:00,3860.0,GRCA,9
BOSCJOEDC1,2016-06-28,JLM,11:03,12:14:00,3860.0,GRCA,9
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,AMRO,9
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,AMRO,9
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,CARW,2
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,CARW,2
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,HOWR,1
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,HOWR,1
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,TUTI,1
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,TUTI,1
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,SOSP,4
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,SOSP,4
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,NOCA,2
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,NOCA,2
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,GRCA,2
STUECHRVA2,2016-06-24,"KJW, MAR",10:30,11:30:00,2e3,GRCA,2
