siteID,dateVisit,time,obs,enc,spp,bandNumber,colorL,colorR,mass,wing,tl,age,sex,cpBp,fat,bloodID,featherID,notes
BALAELEMD1,2008-05-29,NA,NA,B,CACH,2540-62801,XY,Y,10.0,57.0,NA,AHY,F,NA,NA,,,
BALAELEMD1,2008-05-29,NA,NA,B,SOSP,2281-69464,P,XG,20.0,62.5,NA,AHY,M,NA,NA,,,
BALAELEMD1,2008-05-29,NA,NA,B,HOWR,2540-62802,O,GX,11.3,52.5,NA,AHY,M,NA,NA,,,
BALAELEMD1,2008-05-29,NA,NA,B,HOWR,2540-62802,O,GX,11.3,NA,NA,AHY,M,NA,NA,,,
BALAELEMD1,2008-05-29,NA,NA,B,HOWR,2540-62802,O,GX,11.8,52.5,NA,AHY,M,NA,NA,,,
BALAELEMD1,2008-05-29,NA,NA,B,HOWR,2540-62802,O,GX,11.8,NA,NA,AHY,M,NA,NA,,,
MEGOPATMD2,2008-05-29,NA,NA,B,CACH,2540-62804,X,YM,9.3,55.5,NA,AHY,F,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,CARW,2341-29301,O,XM,18.3,51.0,NA,AHY,F,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,NOCA,2301-56596,PG,X,44.7,90.0,NA,AHY,M,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,NOCA,2301-56595,WP,X,43.5,91.0,NA,AHY,F,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,CARW,2341-29302,O,WX,19.1,59.2,NA,AHY,M,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,NOCA,2301-56594,P,XY,45.9,90.0,NA,AHY,F,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,CACH,2510-03803,Y,XY,10.2,61.0,NA,U,U,NA,NA,,,
SPEYPAUMD1,2008-05-29,NA,NA,B,CACH,2510-03804,MB,X,9.6,50.0,NA,AHY,F,NA,NA,,,
ANDRKENVA1,2008-05-30,NA,NA,B,HOWR,2540-63001,MG,X,10.5,50.0,NA,AHY,M,NA,NA,,,
ANDRKENVA1,2008-05-30,NA,NA,B,AMRO,1232-87906,-,X,78.2,122.0,NA,AHY,F,NA,NA,,,
ANDRKENVA1,2008-05-30,NA,NA,B,HOWR,2540-63002,XG,W,13.5,47.0,NA,AHY,F,NA,NA,,,
ANDRKENVA1,2008-05-30,NA,NA,B,CACH,2540-63003,R,XB,NA,63.0,NA,HY,U,NA,NA,,,
ANDRKENVA1,2008-05-30,NA,NA,B,CACH,2540-63004,X,GO,10.5,59.0,NA,HY,U,NA,NA,,,
BURNNANMD1,2008-05-30,NA,NA,B,HOWR,2341-29303,OW,X,9.7,50.0,NA,AHY,M,NA,NA,,,
BURNNANMD1,2008-05-30,NA,NA,B,NOCA,2301-56593,XR,M,45.0,94.0,NA,AHY,M,NA,NA,,,
BURNNANMD1,2008-05-30,NA,NA,B,GRCA,2301-56592,B,PX,42.2,85.0,NA,AHY,F,NA,NA,,,
BURNNANMD1,2008-05-30,NA,NA,B,NOMO,1272-43003,R,XG,54.3,104.0,NA,AHY,F,NA,NA,,,
HAMIMARMD1,2008-05-30,NA,NA,B,CARW,2301-55916,M,OX,18.0,53.5,NA,AHY,F,NA,NA,,,
HAMIMARMD1,2008-05-30,NA,NA,B,CARW,2301-55917,R,XR,20.3,61.0,NA,AHY,M,NA,NA,,,
HAMIMARMD1,2008-05-30,NA,NA,B,CACH,2460-22719,M,XW,9.3,60.0,NA,AHY,F,NA,NA,,,
HAMIMARMD1,2008-05-30,NA,NA,B,NOCA,2301-55918,WW,X,NA,93.0,NA,AHY,M,NA,NA,,,
HAMIMARMD1,2008-05-30,NA,NA,B,NOCA,2301-55919,Y,RX,40.1,94.0,NA,AHY,M,NA,NA,,,
ANDEMIKMD1,2008-05-31,NA,NA,B,NOCA,2301-55921,KR,X,43.9,91.0,NA,AHY,M,NA,NA,,,
ANDEMIKMD1,2008-05-31,NA,NA,B,CARW,2301-55922,MX,W,17.8,61.0,NA,AHY,F,NA,NA,,,
ANDEMIKMD1,2008-05-31,NA,NA,B,CARW,2251-80093,R,XB,NA,55.0,NA,HY,U,NA,NA,,,
ANDEMIKMD1,2008-05-31,NA,NA,B,NOCA,2301-55920,OX,B,48.7,88.0,NA,AHY,F,NA,NA,,,
CLARKELMD1,2008-05-31,NA,NA,B,AMRO,1232-87908,X,-,70.8,126.0,NA,AHY,F,NA,NA,,,
CLARKELMD1,2008-05-31,NA,NA,B,AMRO,1232-87907,-,X,70.8,131.0,NA,AHY,M,NA,NA,,,
CLARKELMD1,2008-05-31,NA,NA,B,AMRO,1232-87909,X,-,66.4,121.0,NA,AHY,M,NA,NA,,,
CLARKELMD1,2008-05-31,NA,NA,B,AMRO,1232-87910,-,X,71.9,118.0,NA,AHY,F,NA,NA,,,
CLARKELMD1,2008-05-31,NA,NA,B,CARW,2341-30101,XM,W,18.3,60.0,NA,AHY,F,NA,NA,,,
CLARKELMD1,2008-05-31,NA,NA,B,CARW,2341-30102,MX,O,21.8,59.0,NA,AHY,M,NA,NA,,,
MEGOPATMD2,2008-05-31,NA,NA,B,CACH,2540-62803,RO,X,10.2,64.0,NA,AHY,M,NA,NA,,,
PANCSAMMD1,2008-05-31,NA,NA,B,HOWR,2510-03805,X,YB,11.4,49.0,NA,AHY,M,NA,NA,,,
PANCSAMMD1,2008-05-31,NA,NA,B,GRCA,2301-56591,GX,P,36.0,91.0,NA,AHY,M,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,HOWR,2540-62805,W,BX,10.9,53.5,NA,AHY,M,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,NOCA,2301-56607,X,YW,41.0,95.0,NA,AHY,M,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,AMRO,742-29428,PK,X,76.1,115.0,NA,AHY,F,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,CACH,2540-62806,XB,M,9.4,59.0,NA,AHY,M,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,CACH,2540-62806,XB,M,9.4,NA,NA,AHY,M,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,CACH,2540-62806,XB,M,9.3,59.0,NA,AHY,M,NA,NA,,,
BARBJERMD1,2008-06-02,NA,NA,B,CACH,2540-62806,XB,M,9.3,NA,NA,AHY,M,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,B,GRCA,2301-55923,W,BX,33.3,83.5,NA,AHY,M,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,B,NOCA,2301-55924,BX,M,39.3,91.5,NA,AHY,M,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,B,GRCA,2301-55925,X,YO,42.0,83.0,NA,AHY,F,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,B,AMRO,1202-99032,X,OR,70.1,125.0,NA,AHY,M,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,R,HOWR,2460-22819,B,XM,10.7,46.0,NA,AHY,F,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,R,HOWR,2460-22819,B,XM,10.7,NA,NA,AHY,F,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,R,HOWR,2460-22819,B,XM,11.2,46.0,NA,AHY,F,NA,NA,,,
FAGABERMD1,2008-06-02,NA,NA,R,HOWR,2460-22819,B,XM,11.2,NA,NA,AHY,F,NA,NA,,,
LERNJEFMD1,2008-06-02,NA,NA,R,HOWR,2370-06079,R,X,10.5,51.0,NA,NA,NA,NA,NA,,,
LERNJEFMD1,2008-06-02,NA,NA,R,HOWR,2370-06079,R,X,10.5,NA,NA,NA,NA,NA,NA,,,
LERNJEFMD1,2008-06-02,NA,NA,R,HOWR,2370-06079,R,X,10.6,51.0,NA,NA,NA,NA,NA,,,
LERNJEFMD1,2008-06-02,NA,NA,R,HOWR,2370-06079,R,X,10.6,NA,NA,NA,NA,NA,NA,,,
LERNJEFMD1,2008-06-02,NA,NA,R,HOWR,2370-06079,R,X,NA,51.0,NA,NA,NA,NA,NA,,,
LERNJEFMD1,2008-06-02,NA,NA,R,HOWR,2370-06079,R,X,NA,NA,NA,NA,NA,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,CARW,2341-30103,-,X,22.6,61.0,NA,AHY,F,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,SOSP,2341-30104,OX,B,20.6,65.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,HOWR,2540-63005,B,XB,11.3,49.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,HOWR,2540-63006,M,XB,10.9,48.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,GRCA,2301-56801,W,PX,36.1,89.0,NA,SY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,GRCA,2301-56802,G,PX,39.9,85.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,GRCA,2301-56803,X,GP,36.0,90.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,B,GRCA,2301-56804,X,PX,37.9,88.0,NA,AHY,F,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,R,NOCA,1991-21108,RK,X,38.2,90.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,R,NOCA,1991-21108,RK,X,38.2,NA,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,R,NOCA,1991-21108,RK,X,41.7,90.0,NA,AHY,M,NA,NA,,,
MCKEJANMD1,2008-06-02,NA,NA,R,NOCA,1991-21108,RK,X,41.7,NA,NA,AHY,M,NA,NA,,,
THOMMARDC1,2008-06-02,NA,NA,B,HOWR,2510-03806,X,WM,11.2,48.0,NA,AHY,M,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,AMRO,1272-43101,X,PM,75.6,125.0,NA,AHY,F,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30001,PO,X,22.3,64.0,NA,AHY,F,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30001,PO,X,22.3,NA,NA,AHY,F,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30001,PO,X,24.4,64.0,NA,AHY,F,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30001,PO,X,24.4,NA,NA,AHY,F,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30002,X,PM,20.5,64.0,NA,U,M,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30002,X,PM,20.5,NA,NA,U,M,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30002,X,PM,20.1,64.0,NA,U,M,NA,NA,,,
WISECELMD1,2008-06-02,NA,NA,B,SOSP,2341-30002,X,PM,20.1,NA,NA,U,M,NA,NA,,,
CONNBARMD1,2008-06-03,NA,NA,B,CACH,2540-63007,-,OX,9.6,59.0,NA,HY,U,NA,NA,,,
CONNBARMD1,2008-06-03,NA,NA,B,CARW,2341-30105,Y,XR,19.6,56.0,NA,AHY,F,NA,NA,,,
CONNBARMD1,2008-06-03,NA,NA,B,GRCA,2301-56805,X,OP,36.8,90.0,NA,AHY,M,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,HOWR,2460-22722,Y,OX,11.3,49.0,NA,AHY,F,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,GRCA,2301-55926,PM,X,35.4,85.0,NA,AHY,F,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,CACH,2460-22723,MO,X,9.2,58.0,NA,AHY,F,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,HOWR,2460-22721,RR,X,10.3,48.5,NA,SY,M,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,CACH,2460-22724,X,KY,10.1,62.5,NA,AHY,M,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,CACH,2460-22724,X,KY,10.1,NA,NA,AHY,M,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,CACH,2460-22724,X,KY,10.2,62.5,NA,AHY,M,NA,NA,,,
MCCAKEVMD1,2008-06-03,NA,NA,B,CACH,2460-22724,X,KY,10.2,NA,NA,AHY,M,NA,NA,,,
TINIKATMD1,2008-06-03,NA,NA,B,HOWR,2540-62901,RX,K,17.0,50.0,NA,AHY,M,NA,NA,,,
TINIKATMD1,2008-06-03,NA,NA,B,HOWR,2540-62902,MX,Y,16.9,48.0,NA,AHY,F,NA,NA,,,
TINIKATMD1,2008-06-03,NA,NA,B,HOWR,2540-62903,MX,M,10.2,39.0,NA,AHY,M,NA,NA,,,
TINIKATMD1,2008-06-03,NA,NA,B,NOCA,2301-56040,B,KX,40.3,89.0,NA,AHY,F,NA,NA,,,
TINIKATMD1,2008-06-03,NA,NA,B,NOCA,2301-56039,XK,B,42.1,91.0,NA,AHY,M,NA,NA,,,
YOUNELIMD1,2008-06-03,NA,NA,B,CACH,2510-03807,G,OX,10.0,61.0,NA,AHY,M,NA,NA,,,
YOUNELIMD1,2008-06-03,NA,NA,B,GRCA,2301-56590,MX,P,33.8,92.0,NA,AHY,M,NA,NA,,,
YOUNELIMD1,2008-06-03,NA,NA,B,AMRO,1272-43004,XY,W,79.0,119.0,NA,AHY,F,NA,NA,,,
YOUNELIMD1,2008-06-03,NA,NA,B,NOMO,1272-43005,O,XR,46.1,101.0,NA,AHY,F,NA,NA,,,
YOUNELIMD1,2008-06-03,NA,NA,B,NOCA,2301-56589,XP,O,45.3,90.0,NA,AHY,F,NA,NA,,,
YOUNKIMVA1,2008-06-03,NA,NA,B,SOSP,2341-29304,B,OX,13.01,65.0,NA,AHY,M,NA,NA,,,
MCCOJOHMD1,2008-06-04,NA,NA,B,CARW,2281-69465,RX,K,18.4,56.0,NA,AHY,F,NA,NA,,,
MCCOJOHMD1,2008-06-04,NA,NA,B,CACH,2540-62807,G,XW,10.6,61.0,NA,AHY,U,NA,NA,,,
MCCOJOHMD1,2008-06-04,NA,NA,B,NOCA,2301-56605,X,BR,46.0,90.0,NA,HY,U,NA,NA,,,
MCCOJOHMD1,2008-06-04,NA,NA,B,NOCA,2301-56606,O,MX,43.3,92.0,NA,HY,U,NA,NA,,,
MCCOJOHMD1,2008-06-04,NA,NA,B,AMRO,742-29429,W,MX,66.4,123.0,NA,AHY,M,NA,NA,,,
WRIGVENMD1,2008-06-04,NA,NA,B,CARW,2341-30003,XK,B,16.3,58.0,NA,AHY,F,NA,NA,,,
CAMPLIBMD1,2008-06-05,NA,NA,B,CARW,2251-80095,M,KX,20.5,60.0,NA,AHY,M,NA,NA,,,
CAMPLIBMD1,2008-06-05,NA,NA,B,CACH,2460-22725,B,XG,9.9,62.5,NA,AHY,M,NA,NA,,,
CAMPLIBMD1,2008-06-05,NA,NA,R,CARW,2251-80498,OX,W,23.6,62.0,NA,U,U,NA,NA,,,
CAMPLIBMD1,2008-06-05,NA,NA,R,CARW,2251-80498,OX,W,23.6,NA,NA,U,U,NA,NA,,,
CAMPLIBMD1,2008-06-05,NA,NA,R,CARW,2251-80498,OX,W,21.4,62.0,NA,U,U,NA,NA,,,
CAMPLIBMD1,2008-06-05,NA,NA,R,CARW,2251-80498,OX,W,21.4,NA,NA,U,U,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,AMRO,742-29170,WX,Y,NA,NA,NA,NA,NA,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,AMRO,742-29171,X,GK,NA,NA,NA,NA,NA,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,NOCA,1991-46173,YM,X,43.3,92.0,NA,AHY,M,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,HOWR,2260-22944,RK,X,10.1,49.5,NA,AHY,F,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,HOWR,2460-22943,X,MB,10.6,52.0,NA,AHY,M,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,HOWR,2460-22943,X,MB,10.6,NA,NA,AHY,M,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,HOWR,2460-22943,X,MB,11.3,52.0,NA,AHY,M,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,HOWR,2460-22943,X,MB,11.3,NA,NA,AHY,M,NA,NA,,,
HITCHBJMD1,2008-06-05,NA,NA,B,NOCA,1991-46172,R,XW,47.9,96.0,NA,AHY,F,NA,NA,,,
PERNMIKMD1,2008-06-05,NA,NA,B,NOCA,2301-56041,XY,W,42.5,98.0,NA,AHY,M,NA,NA,,,
WILLTERMD1,2008-06-05,NA,NA,B,NOCA,2301-56806,MY,X,NA,96.0,NA,AHY,M,NA,NA,,,
WILLTERMD1,2008-06-05,NA,NA,B,GRCA,2301-56807,X,PG,NA,86.0,NA,AHY,M,NA,NA,,,
WILLTERMD1,2008-06-05,NA,NA,B,AMRO,1232-87911,XO,W,78.9,120.0,NA,AHY,F,NA,NA,,,
WILLTERMD1,2008-06-05,NA,NA,B,GRCA,2301-56808,Y,XP,NA,91.0,NA,AHY,M,NA,NA,,,
WOLFAMYDC1,2008-06-05,NA,NA,B,AMRO,1272-43006,KX,O,74.1,123.0,NA,AHY,M,NA,NA,,,
WOLFAMYDC1,2008-06-05,NA,NA,B,NOCA,2301-56588,XP,Y,44.2,91.0,NA,AHY,F,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,GRCA,2301-56587,R,XP,45.2,82.0,NA,AHY,F,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,AMRO,1272-43007,BX,B,67.8,117.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-56585,PX,Y,40.0,89.0,NA,HY,U,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,AMRO,742-29430,WM,X,75.7,120.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-56608,O,XO,41.0,90.0,NA,AHY,F,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,GRCA,2301-56609,R,XP,36.4,86.0,NA,AHY,F,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,HOWR,2540-62808,B,YX,10.6,50.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,CACH,2540-62809,X,KB,8.9,60.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-55927,-,UNK,40.7,90.0,NA,AHY,F,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,GRCA,2301-55928,R,PX,33.0,86.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-56586,PX,M,43.2,91.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-56586,PX,M,43.2,NA,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-56586,PX,M,44.6,91.0,NA,AHY,M,NA,NA,,,
TAYLOESVA1,2008-06-06,NA,NA,B,NOCA,2301-56586,PX,M,44.6,NA,NA,AHY,M,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,CARW,2341-30106,XG,Y,17.5,57.0,NA,AHY,M,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,AMRO,1232-87914,WR,X,74.0,117.0,NA,AHY,F,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,NOCA,2301-55929,G,GX,41.6,92.0,NA,AHY,M,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,NOCA,2301-55930,Y,XM,42.8,91.0,NA,AHY,F,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,NOCA,2301-55930,Y,XM,42.8,NA,NA,AHY,F,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,NOCA,2301-55930,Y,XM,44.1,91.0,NA,AHY,F,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,NOCA,2301-55930,Y,XM,44.1,NA,NA,AHY,F,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,AMRO,1232-87912,K,XK,76.6,127.0,NA,AHY,M,NA,NA,,,
BALASUCMD1,2008-06-07,NA,NA,B,AMRO,1232-87913,O,XO,NA,126.0,NA,AHY,F,NA,NA,,,
BLANBETMD1,2008-06-07,NA,NA,B,AMRO,742-29431,X,PM,72.4,119.0,NA,AHY,F,NA,NA,,,
BLANBETMD1,2008-06-07,NA,NA,B,CACH,2540-22919,BX,O,10.0,62.0,NA,AHY,F,NA,NA,,,
BLANBETMD1,2008-06-07,NA,NA,B,CACH,2540-62810,XK,B,9.6,60.0,NA,AHY,F,NA,NA,,,
BLANBETMD1,2008-06-07,NA,NA,B,GRCA,2301-56610,P,XG,36.1,90.0,NA,AHY,F,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,HOWR,2540-62811,W,XY,11.6,49.0,NA,AHY,M,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,NOCA,2301-56612,W,KX,43.4,89.0,NA,AHY,F,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,AMRO,742-29432,KX,K,71.0,130.0,NA,AHY,M,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,NOCA,2301-56611,X,MO,42.7,49.0,NA,AHY,F,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,NOCA,2301-56611,X,MO,42.7,NA,NA,AHY,F,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,NOCA,2301-56611,X,MO,43.5,49.0,NA,AHY,F,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,NOCA,2301-56611,X,MO,43.5,NA,NA,AHY,F,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,CARW,2281-69466,RX,M,22.6,60.0,NA,AHY,M,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,CARW,2281-69466,RX,M,22.6,NA,NA,AHY,M,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,CARW,2281-69466,RX,M,NA,60.0,NA,AHY,M,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,CARW,2281-69466,RX,M,NA,NA,NA,AHY,M,NA,NA,,,
CAMPGLOMD1,2008-06-09,NA,NA,B,CARW,2281-69468,G,XR,17.5,58.0,NA,AHY,F,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,AMRO,1272-43102,O,KX,75.6,126.0,NA,HY,U,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,GRCA,2301-56042,PK,X,33.1,89.0,NA,AHY,M,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,HOWR,2540-62905,RO,X,10.8,52.0,NA,AHY,F,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,GRCA,2301-56043,X,PK,33.8,86.0,NA,AHY,F,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,AMRO,1272-43103,R,WX,68.2,125.0,NA,AHY,F,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,HOWR,2540-62904,BW,X,10.1,52.0,NA,AHY,M,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,HOWR,2540-62904,BW,X,10.1,NA,NA,AHY,M,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,HOWR,2540-62904,BW,X,11.0,52.0,NA,AHY,M,NA,NA,,,
RAUNERIMD1,2008-06-09,NA,NA,B,HOWR,2540-62904,BW,X,11.0,NA,NA,AHY,M,NA,NA,,,
SALAJENMD1,2008-06-09,NA,NA,B,SOSP,2301-30107,M,XP,19.6,65.0,NA,AHY,M,NA,NA,,,
SALAJENMD1,2008-06-09,NA,NA,B,GRCA,2540-63008,X,OR,8.6,59.0,NA,AHY,F,NA,NA,,,
SALAJENMD1,2008-06-09,NA,NA,B,GRCA,2301-56809,X,WP,NA,92.0,NA,ASY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,SOSP,2251-80096,MX,B,21.4,63.0,NA,AHY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,HOWR,2460-22726,O,XR,11.1,50.5,NA,AHY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CARW,2251-80097,RX,G,17.9,51.0,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CARW,2251-80098,R,BX,18.8,60.0,NA,AHY,U,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22729,OB,X,9.0,61.5,NA,SY,U,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,AMRO,1202-99033,XG,W,81.8,NA,NA,AHY,F,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,AMRO,1202-99034,K,OX,76.2,126.0,NA,AHY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,NOCA,2301-55931,MB,X,41.9,91.0,NA,SY,F,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22727,RX,W,NA,62.0,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22728,K,BX,10.7,62.0,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22728,K,BX,10.7,NA,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22728,K,BX,11.1,62.0,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22728,K,BX,11.1,NA,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22730,X,RW,10.3,61.0,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22730,X,RW,10.3,NA,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22730,X,RW,11.2,61.0,NA,SY,M,NA,NA,,,
SCHIMARMD1,2008-06-09,NA,NA,B,CACH,2460-22730,X,RW,11.2,NA,NA,SY,M,NA,NA,,,
SHEEMARMD1,2008-06-09,NA,NA,B,NOCA,2301-56583,PY,X,40.7,91.0,NA,AHY,M,NA,NA,,,
SHEEMARMD1,2008-06-09,NA,NA,B,CACH,2510-03808,M,GX,9.8,61.0,NA,AHY,M,NA,NA,,,
SHEEMARMD1,2008-06-09,NA,NA,B,GRCA,2301-56582,Y,PX,32.1,89.0,NA,AHY,M,NA,NA,,,
SHEEMARMD1,2008-06-09,NA,NA,B,GRCA,2301-56581,X,PO,35.8,92.0,NA,AHY,M,NA,NA,,,
SHEEMARMD1,2008-06-09,NA,NA,B,GRCA,2301-56584,XB,P,35.7,88.0,NA,AHY,F,NA,NA,,,
CAMPLIBMD1,2008-06-10,NA,NA,B,CARW,2251-80094,MB,X,16.7,58.0,NA,AHY,F,NA,NA,,,
GIRAANGMD1,2008-06-10,NA,NA,B,CARW,2341-30004,MX,R,14.7,59.0,NA,AHY,F,NA,NA,,,
GIRAANGMD1,2008-06-10,NA,NA,B,GRCA,2301-56045,XK,P,35.6,91.0,NA,AHY,M,NA,NA,,,
