siteIDPc,datePc,obsPc,startTimePc,intervalPc,sppPc,count10Pc,count20Pc,count30Pc,count40Pc,count50Pc,detectionPc
HOPKMARGA1,2017-04-27,CLG,07:28,2,TUTI,0,1,0,0,0,A
HOPKMARGA1,2017-04-27,CLG,07:28,3,CACH,0,1,0,0,0,A
HOPKMARGA1,2017-04-27,CLG,07:28,3,NOCA,0,1,1,0,0,A
HOPKMARGA1,2017-04-27,CLG,07:28,3,SOSP,0,1,0,0,0,A
HOPKMARGA1,2017-04-27,CLG,07:28,3,SOSP,0,0,1,0,0,V
HOPKMARGA1,2017-04-27,CLG,07:28,3,TUTI,0,0,1,0,0,A
HORNMARGA1,2017-06-10,CLG,06:23,1,BRTH,0,1,0,0,0,V
HORNMARGA1,2017-06-10,CLG,06:23,1,CARW,0,0,1,1,0,A
HORNMARGA1,2017-06-10,CLG,06:23,1,HOWR,0,0,0,0,1,A
HORNMARGA1,2017-06-10,CLG,06:23,1,NOCA,0,2,0,1,1,A
HORNMARGA1,2017-06-10,CLG,06:23,2,CACH,0,0,0,2,0,A
HORNMARGA1,2017-06-10,CLG,06:23,2,CARW,0,0,1,1,1,A
HORNMARGA1,2017-06-10,CLG,06:23,2,HOWR,0,0,1,0,0,A
HORNMARGA1,2017-06-10,CLG,06:23,2,NOCA,0,1,1,0,0,A
HORNMARGA1,2017-06-10,CLG,06:23,3,CACH,0,0,0,1,0,A
HORNMARGA1,2017-06-10,CLG,06:23,3,CARW,0,0,1,1,0,A
HORNMARGA1,2017-06-10,CLG,06:23,3,HOWR,0,0,1,0,0,A
HORNMARGA1,2017-06-10,CLG,06:23,3,NOCA,0,0,1,0,0,A
HOSTMARFL1,2017-04-15,ERF,06:45,1,CACH,0,0,0,0,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,1,CARW,0,0,1,0,0,A
HOSTMARFL1,2017-04-15,ERF,06:45,1,NOCA,0,0,1,1,0,A
HOSTMARFL1,2017-04-15,ERF,06:45,1,NOCA,0,2,0,0,0,B
HOSTMARFL1,2017-04-15,ERF,06:45,1,TUTI,0,0,0,0,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,2,CACH,0,0,0,0,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,2,CARW,0,0,1,0,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,2,NOCA,0,1,0,1,0,A
HOSTMARFL1,2017-04-15,ERF,06:45,2,TUTI,0,0,0,0,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,3,CACH,0,0,0,0,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,3,CARW,0,0,0,1,1,A
HOSTMARFL1,2017-04-15,ERF,06:45,3,NOCA,0,0,1,1,0,A
HOSTMARFL1,2017-04-15,ERF,06:45,3,NOCA,2,0,0,0,0,B
HOSTMARFL1,2017-04-15,ERF,06:45,3,TUTI,0,0,0,0,1,A
HOUSELICO1,2017-06-14,AM,07:09,1,BCCH,0,1,0,0,0,B
HOUSELICO1,2017-06-14,AM,07:09,1,COGR,1,0,0,0,0,B
HOUSELICO1,2017-06-14,AM,07:09,1,ECDO,0,0,0,0,1,A
HOUSELICO1,2017-06-14,AM,07:09,1,HOFI,0,0,0,0,2,A
HOUSELICO1,2017-06-14,AM,07:09,2,BCCH,0,1,0,0,0,V
HOUSELICO1,2017-06-14,AM,07:09,2,HOFI,0,1,0,1,0,B
HOUSELICO1,2017-06-14,AM,07:09,3,AMRO,0,0,1,0,0,A
HOUSELICO1,2017-06-14,AM,07:09,3,COGR,0,2,0,0,0,V
HOUSELICO1,2017-06-14,AM,07:09,3,MODO,0,0,1,0,0,B
HOUSJONGA1,2017-05-03,CLG,07:33,1,AMRO,0,0,1,0,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,1,CACH,0,0,1,1,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,1,CARW,0,0,1,0,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,1,TUTI,0,1,0,0,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,2,AMRO,0,0,0,0,1,A
HOUSJONGA1,2017-05-03,CLG,07:33,2,CACH,0,0,2,1,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,2,NOCA,0,0,1,0,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,2,TUTI,0,3,0,0,0,A
HOUSJONGA1,2017-05-03,CLG,07:33,3,NOCA,0,0,0,0,1,A
HOUSJONGA1,2017-05-03,CLG,07:33,3,TUTI,0,0,1,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,1,BCCH,0,0,0,0,1,A
HOWAJANMA1,2017-06-12,JLK,07:06,1,BLJA,0,1,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,1,EAPH,0,1,0,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,1,GRCA,0,0,2,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,1,HOWR,0,0,0,0,1,A
HOWAJANMA1,2017-06-12,JLK,07:06,1,HOWR,1,0,0,0,0,B
HOWAJANMA1,2017-06-12,JLK,07:06,1,HOWR,1,0,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,1,RBWO,0,0,0,1,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,1,TUTI,0,0,0,1,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,2,AMGO,1,0,0,0,0,B
HOWAJANMA1,2017-06-12,JLK,07:06,2,BLJA,0,1,0,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,2,EAPH,0,0,1,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,2,GRCA,0,0,1,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,2,GRCA,0,1,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,2,HOWR,0,0,1,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,2,HOWR,0,1,0,0,0,B
HOWAJANMA1,2017-06-12,JLK,07:06,2,HOWR,1,0,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,2,RBGR,0,0,0,1,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,2,TUTI,0,0,0,1,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,AMRO,0,1,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,3,BCCH,0,0,0,0,1,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,BLJA,0,0,1,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,DOWO,1,0,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,3,EAPH,0,1,0,0,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,GRCA,0,0,0,1,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,GRCA,0,1,0,0,0,V
HOWAJANMA1,2017-06-12,JLK,07:06,3,HOWR,0,0,0,1,1,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,HOWR,1,0,0,0,0,B
HOWAJANMA1,2017-06-12,JLK,07:06,3,RBGR,0,0,0,1,0,A
HOWAJANMA1,2017-06-12,JLK,07:06,3,RBWO,0,0,1,0,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,1,AMRO,0,0,0,1,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,1,CARW,0,0,1,0,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,1,NOCA,0,1,1,0,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,1,TUTI,0,0,0,1,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,2,AMRO,0,0,1,0,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,2,NOCA,1,0,0,0,1,A
HOYTHARGA1,2017-06-05,CLG,06:23,2,TUTI,0,0,0,0,1,A
HOYTHARGA1,2017-06-05,CLG,06:23,3,AMRO,0,0,1,0,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,3,CACH,0,0,0,1,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,3,CARW,0,1,1,1,0,A
HOYTHARGA1,2017-06-05,CLG,06:23,3,NOCA,0,1,0,0,1,A
HOYTHARGA1,2017-06-05,CLG,06:23,3,TUTI,0,0,0,0,1,A
HUTCWAYCO1,2017-06-27,AM,07:18,1,AMRO,0,0,1,0,0,A
HUTCWAYCO1,2017-06-27,AM,07:18,1,HOFI,0,0,0,0,2,A
HUTCWAYCO1,2017-06-27,AM,07:18,2,AMRO,0,0,0,0,1,V
HUTCWAYCO1,2017-06-27,AM,07:18,2,BCCH,0,0,0,0,2,A
HUTCWAYCO1,2017-06-27,AM,07:18,2,COGR,0,0,0,1,0,B
HUTCWAYCO1,2017-06-27,AM,07:18,2,HOFI,0,0,0,0,1,A
HUTCWAYCO1,2017-06-27,AM,07:18,3,BCCH,0,0,0,2,0,A
INGRBENFL1,2017-05-12,ERF,06:20,1,CARW,0,0,0,1,1,A
INGRBENFL1,2017-05-12,ERF,06:20,1,NOCA,0,0,0,1,1,A
INGRBENFL1,2017-05-12,ERF,06:20,1,NOMO,0,0,1,0,0,A
INGRBENFL1,2017-05-12,ERF,06:20,2,CARW,0,0,0,1,0,A
INGRBENFL1,2017-05-12,ERF,06:20,2,NOCA,0,0,0,1,1,A
INGRBENFL1,2017-05-12,ERF,06:20,2,NOMO,0,0,0,0,1,A
INGRBENFL1,2017-05-12,ERF,06:20,2,NOMO,0,0,1,0,0,B
INGRBENFL1,2017-05-12,ERF,06:20,3,CARW,0,0,0,0,1,A
INGRBENFL1,2017-05-12,ERF,06:20,3,NOCA,0,0,0,1,0,A
INGRBENFL1,2017-05-12,ERF,06:20,3,NOCA,0,0,1,0,0,B
INGRBENFL1,2017-05-12,ERF,06:20,3,NOMO,0,0,0,0,1,A
INGRBENFL1,2017-05-12,ERF,06:20,3,NOMO,0,0,1,0,0,B
INGRBENFL1,2017-05-12,ERF,06:20,3,TUTI,0,0,0,0,1,A
IVESALINC1,2017-04-14,AJB,06:20,1,CACH,0,0,1,0,1,A
IVESALINC1,2017-04-14,AJB,06:20,1,CARW,0,0,1,1,0,A
IVESALINC1,2017-04-14,AJB,06:20,2,CACH,1,0,2,0,0,B
IVESALINC1,2017-04-14,AJB,06:20,2,CARW,0,0,0,1,0,A
IVESALINC1,2017-04-14,AJB,06:20,2,NOCA,0,0,0,0,1,A
IVESALINC1,2017-04-14,AJB,06:20,3,CACH,1,1,0,1,0,A
IVESALINC1,2017-04-14,AJB,06:20,3,CARW,0,0,1,1,0,A
IVESALINC1,2017-04-14,AJB,06:20,3,NOCA,0,1,0,0,1,A
JACOMERMD1,2017-07-26,akw,06:59,1,AMGO,0,0,0,0,2,A
JACOMERMD1,2017-07-26,akw,06:59,1,AMRO,0,0,0,0,1,A
JACOMERMD1,2017-07-26,akw,06:59,1,BHCO,0,0,2,0,0,B
JACOMERMD1,2017-07-26,akw,06:59,1,GRCA,0,0,1,2,1,A
JACOMERMD1,2017-07-26,akw,06:59,1,NOCA,0,0,0,0,1,A
JACOMERMD1,2017-07-26,akw,06:59,1,SOSP,0,0,0,1,1,A
JACOMERMD1,2017-07-26,akw,06:59,1,SOSP,1,0,0,0,0,B
JACOMERMD1,2017-07-26,akw,06:59,2,AMRO,0,0,0,1,0,A
JACOMERMD1,2017-07-26,akw,06:59,2,GRCA,0,0,1,2,1,A
JACOMERMD1,2017-07-26,akw,06:59,2,HOSP,0,0,3,0,0,B
JACOMERMD1,2017-07-26,akw,06:59,2,NOCA,0,0,1,0,0,A
JACOMERMD1,2017-07-26,akw,06:59,2,SOSP,0,0,1,0,1,A
JACOMERMD1,2017-07-26,akw,06:59,2,WOTH,0,0,0,1,1,A
JACOMERMD1,2017-07-26,akw,06:59,3,AMGO,0,2,0,2,0,A
JACOMERMD1,2017-07-26,akw,06:59,3,GRCA,0,1,2,0,2,A
JACOMERMD1,2017-07-26,akw,06:59,3,HOFI,0,2,0,0,0,B
JACOMERMD1,2017-07-26,akw,06:59,3,NOCA,0,0,0,1,0,A
JACOMERMD1,2017-07-26,akw,06:59,3,SOSP,0,0,1,1,1,A
JACOMERMD1,2017-07-26,akw,06:59,3,WOTH,0,0,0,0,1,A
JACOSUSFL1,2017-04-18,ERF,06:30,1,CARW,0,1,0,1,0,A
JACOSUSFL1,2017-04-18,ERF,06:30,1,NOCA,0,1,1,0,1,A
JACOSUSFL1,2017-04-18,ERF,06:30,1,TUTI,0,1,1,0,0,A
JACOSUSFL1,2017-04-18,ERF,06:30,2,CARW,0,1,0,0,1,A
JACOSUSFL1,2017-04-18,ERF,06:30,2,NOCA,0,0,1,1,1,A
JACOSUSFL1,2017-04-18,ERF,06:30,2,NOCA,0,1,0,0,0,B
JACOSUSFL1,2017-04-18,ERF,06:30,2,TUTI,0,1,0,1,0,A
JACOSUSFL1,2017-04-18,ERF,06:30,3,CARW,0,1,1,0,1,A
JACOSUSFL1,2017-04-18,ERF,06:30,3,NOCA,0,1,0,1,1,A
JACOSUSFL1,2017-04-18,ERF,06:30,3,NOCA,0,1,0,0,0,B
JACOSUSFL1,2017-04-18,ERF,06:30,3,TUTI,0,1,0,1,0,A
JACOSYDMD1,2017-07-25,akw,06:58,1,BLJA,0,1,2,1,1,A
JACOSYDMD1,2017-07-25,akw,06:58,1,BLJA,1,0,0,0,0,B
JACOSYDMD1,2017-07-25,akw,06:58,1,CARW,0,0,1,0,0,A
JACOSYDMD1,2017-07-25,akw,06:58,1,HOFI,1,0,0,0,0,V
JACOSYDMD1,2017-07-25,akw,06:58,1,NOCA,1,1,0,0,0,B
JACOSYDMD1,2017-07-25,akw,06:58,1,TUTI,1,1,1,0,0,B
JACOSYDMD1,2017-07-25,akw,06:58,2,BGGN,0,1,0,0,0,A
JACOSYDMD1,2017-07-25,akw,06:58,2,BLJA,0,1,1,0,0,B
JACOSYDMD1,2017-07-25,akw,06:58,2,BRTH,0,1,0,0,0,V
JACOSYDMD1,2017-07-25,akw,06:58,2,CACH,0,0,2,0,0,A
JACOSYDMD1,2017-07-25,akw,06:58,2,CACH,1,0,0,0,0,V
JACOSYDMD1,2017-07-25,akw,06:58,2,CARW,0,0,1,1,0,A
JACOSYDMD1,2017-07-25,akw,06:58,2,HOFI,1,0,1,0,0,B
JACOSYDMD1,2017-07-25,akw,06:58,2,NOCA,1,0,1,0,0,B
JACOSYDMD1,2017-07-25,akw,06:58,2,RWBL,0,1,0,0,0,A
JACOSYDMD1,2017-07-25,akw,06:58,2,TUTI,1,0,0,0,0,V
JACOSYDMD1,2017-07-25,akw,06:58,3,BLJA,0,1,0,1,0,A
JACOSYDMD1,2017-07-25,akw,06:58,3,BRTH,0,1,0,0,0,A
JACOSYDMD1,2017-07-25,akw,06:58,3,CACH,0,0,1,0,0,A
JACOSYDMD1,2017-07-25,akw,06:58,3,CARW,0,0,0,1,0,A
JACOSYDMD1,2017-07-25,akw,06:58,3,GRCA,0,1,0,0,0,V
JACOSYDMD1,2017-07-25,akw,06:58,3,HOFI,0,0,0,1,0,A
JACOSYDMD1,2017-07-25,akw,06:58,3,RWBL,0,0,0,0,2,A
JAKUJULMA1,2017-08-04,JLK,07:14,1,AMRO,0,0,0,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,1,AMRO,1,0,0,0,0,B
JAKUJULMA1,2017-08-04,JLK,07:14,1,AMRO,0,2,0,0,0,V
JAKUJULMA1,2017-08-04,JLK,07:14,1,BARS,0,0,3,0,0,V
JAKUJULMA1,2017-08-04,JLK,07:14,1,EAPH,0,0,1,0,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,1,HOSP,0,0,0,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,1,HOSP,0,0,3,0,0,B
JAKUJULMA1,2017-08-04,JLK,07:14,1,HOSP,0,0,1,0,0,V
JAKUJULMA1,2017-08-04,JLK,07:14,1,MODO,0,0,0,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,2,AMRO,0,0,0,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,2,BARS,0,0,4,0,0,B
JAKUJULMA1,2017-08-04,JLK,07:14,2,BLJA,0,0,0,0,1,A
JAKUJULMA1,2017-08-04,JLK,07:14,2,CEDW,0,0,4,0,0,B
JAKUJULMA1,2017-08-04,JLK,07:14,2,EAPH,0,0,1,0,0,V
JAKUJULMA1,2017-08-04,JLK,07:14,2,GRCA,0,0,1,0,1,A
JAKUJULMA1,2017-08-04,JLK,07:14,2,HOSP,0,0,3,0,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,2,HOSP,1,0,0,0,0,V
JAKUJULMA1,2017-08-04,JLK,07:14,2,MODO,0,0,0,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,3,AMGO,0,0,0,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,3,AMRO,0,0,1,1,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,3,BARS,0,0,1,0,0,B
JAKUJULMA1,2017-08-04,JLK,07:14,3,CHSP,0,0,1,0,0,A
JAKUJULMA1,2017-08-04,JLK,07:14,3,EAPH,0,1,0,0,0,V
JAKUJULMA1,2017-08-04,JLK,07:14,3,HOSP,0,0,3,0,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,1,AMGO,0,0,0,2,0,V
JAKUSTEMA1,2017-07-21,JLK,07:09,1,AMRO,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,1,BCCH,0,0,1,0,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,1,BLJA,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,1,CHSP,0,0,0,0,1,A
JAKUSTEMA1,2017-07-21,JLK,07:09,1,NOCA,0,0,1,0,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,1,WBNU,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,AMRO,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,AMRO,0,0,1,0,0,B
JAKUSTEMA1,2017-07-21,JLK,07:09,2,AMRO,1,0,0,0,0,V
JAKUSTEMA1,2017-07-21,JLK,07:09,2,BCCH,0,0,1,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,BLJA,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,CEDW,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,CHSW,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,CHSW,0,0,0,6,0,B
JAKUSTEMA1,2017-07-21,JLK,07:09,2,COYE,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,NOCA,0,0,0,0,1,A
JAKUSTEMA1,2017-07-21,JLK,07:09,2,RWBL,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,3,AMGO,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,3,AMGO,0,0,0,1,0,V
JAKUSTEMA1,2017-07-21,JLK,07:09,3,AMRO,0,1,1,0,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,3,BCCH,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,3,BLJA,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,3,CEDW,0,0,1,0,0,V
JAKUSTEMA1,2017-07-21,JLK,07:09,3,CHSP,0,0,0,1,0,A
JAKUSTEMA1,2017-07-21,JLK,07:09,3,NOCA,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,1,AMCR,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,1,BLPW,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,1,CARW,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,1,HOWR,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,1,MODO,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,1,NOCA,0,0,2,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,1,RBWO,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,1,SOSP,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,1,TUTI,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,2,BAOR,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,2,BLJA,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,2,BLPW,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,2,CACH,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,2,CARW,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,2,HOWR,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,2,NOCA,0,0,0,1,2,A
JAMESESVA1,2017-05-17,KLW,08:41,2,NOCA,0,1,0,0,0,B
JAMESESVA1,2017-05-17,KLW,08:41,2,TUTI,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,3,AMCR,0,0,0,0,2,A
JAMESESVA1,2017-05-17,KLW,08:41,3,BAOR,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,3,BLPW,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,3,CARW,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,3,GRCA,0,0,0,0,1,A
JAMESESVA1,2017-05-17,KLW,08:41,3,HOWR,0,0,0,1,0,A
JAMESESVA1,2017-05-17,KLW,08:41,3,NOCA,0,1,0,1,1,A
JAMESESVA1,2017-05-17,KLW,08:41,3,RBWO,0,0,0,0,1,A
JANTCARCO1,2017-07-27,AM,07:18,1,AMGO,0,0,0,0,1,A
JANTCARCO1,2017-07-27,AM,07:18,1,BLJA,0,0,0,0,1,A
JANTCARCO1,2017-07-27,AM,07:18,1,HOFI,0,0,0,2,0,A
JANTCARCO1,2017-07-27,AM,07:18,2,BLJA,0,0,0,1,0,A
JANTCARCO1,2017-07-27,AM,07:18,2,HOFI,1,0,0,0,0,V
JANTCARCO1,2017-07-27,AM,07:18,3,BLJA,0,0,1,0,0,A
JANTCARCO1,2017-07-27,AM,07:18,3,HOFI,0,0,2,0,0,A
JANTCARCO1,2017-07-27,AM,07:18,3,HOWR,0,0,1,0,0,A
JANTCARCO1,2017-07-27,AM,07:18,3,RSFL,0,0,0,1,0,A
JENKANGGA2,2017-06-06,CLG,06:10,1,AMRO,0,0,1,0,0,A
JENKANGGA2,2017-06-06,CLG,06:10,1,AMRO,0,0,0,1,0,V
JENKANGGA2,2017-06-06,CLG,06:10,1,BRTH,0,2,0,0,0,V
JENKANGGA2,2017-06-06,CLG,06:10,1,CARW,0,1,0,0,0,A
JENKANGGA2,2017-06-06,CLG,06:10,1,NOCA,0,0,0,0,1,A
JENKANGGA2,2017-06-06,CLG,06:10,1,SOSP,0,0,0,0,1,A
JENKANGGA2,2017-06-06,CLG,06:10,2,AMRO,0,1,0,1,0,A
JENKANGGA2,2017-06-06,CLG,06:10,2,BRTH,0,0,1,0,0,A
JENKANGGA2,2017-06-06,CLG,06:10,2,CARW,0,1,0,0,0,A
JENKANGGA2,2017-06-06,CLG,06:10,2,CARW,0,1,0,0,0,V
JENKANGGA2,2017-06-06,CLG,06:10,2,NOCA,0,0,0,1,0,A
JENKANGGA2,2017-06-06,CLG,06:10,2,SOSP,0,0,0,0,1,A
JENKANGGA2,2017-06-06,CLG,06:10,3,AMRO,0,0,0,1,0,A
JENKANGGA2,2017-06-06,CLG,06:10,3,CARW,0,0,1,0,0,A
JENKANGGA2,2017-06-06,CLG,06:10,3,NOCA,0,0,1,0,0,A
JENKANGGA2,2017-06-06,CLG,06:10,3,SOSP,0,0,0,1,0,A
JENKANGGA2,2017-06-06,CLG,06:10,3,TUTI,0,0,0,1,0,A
JENSKEINC1,2017-05-02,AJB,06:28,1,CARW,0,0,0,1,0,A
JENSKEINC1,2017-05-02,AJB,06:28,1,NOCA,0,0,1,1,0,A
JENSKEINC1,2017-05-02,AJB,06:28,2,CACH,0,0,0,1,0,A
JENSKEINC1,2017-05-02,AJB,06:28,2,CARW,0,0,1,1,1,A
JENSKEINC1,2017-05-02,AJB,06:28,2,HOWR,0,0,0,0,1,A
JENSKEINC1,2017-05-02,AJB,06:28,2,NOCA,0,2,0,0,0,A
JENSKEINC1,2017-05-02,AJB,06:28,3,CARW,0,0,0,2,0,A
JENSKEINC1,2017-05-02,AJB,06:28,3,HOWR,0,0,0,0,1,A
JENSKEINC1,2017-05-02,AJB,06:28,3,NOCA,0,0,1,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,1,AMCR,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,1,AMRO,0,0,1,0,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,1,BCCH,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,1,BLJA,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,1,BLJA,0,0,3,0,0,V
JOHAHEAMA1,2017-06-28,JLK,07:05,1,CARW,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,1,NOCA,0,0,2,0,0,V
JOHAHEAMA1,2017-06-28,JLK,07:05,1,RBWO,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,2,AMRO,0,0,1,0,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,2,BLJA,0,0,1,0,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,2,COGR,0,0,1,0,0,V
JOHAHEAMA1,2017-06-28,JLK,07:05,2,HOSP,0,0,3,0,0,B
JOHAHEAMA1,2017-06-28,JLK,07:05,2,NOCA,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,2,NOCA,0,0,2,0,0,B
JOHAHEAMA1,2017-06-28,JLK,07:05,2,SCTA,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,3,AMRO,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,3,BLJA,0,0,1,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,3,BLJA,0,0,1,0,0,V
JOHAHEAMA1,2017-06-28,JLK,07:05,3,HOSP,0,0,2,0,0,V
JOHAHEAMA1,2017-06-28,JLK,07:05,3,NOCA,0,1,1,0,0,V
JOHAHEAMA1,2017-06-28,JLK,07:05,3,SCTA,0,0,0,1,0,A
JOHAHEAMA1,2017-06-28,JLK,07:05,3,WBNU,0,0,1,0,0,V
JOHNAESVA1,2017-05-10,KLW,07:30,1,AMRO,0,1,2,1,2,B
JOHNAESVA1,2017-05-10,KLW,07:30,1,COGR,0,2,0,1,0,A
JOHNAESVA1,2017-05-10,KLW,07:30,1,GRCA,0,1,0,1,0,A
JOHNAESVA1,2017-05-10,KLW,07:30,1,HOWR,0,0,0,0,1,A
JOHNAESVA1,2017-05-10,KLW,07:30,1,MODO,0,0,1,0,0,V
JOHNAESVA1,2017-05-10,KLW,07:30,1,noData,0,0,0,0,1,A
JOHNAESVA1,2017-05-10,KLW,07:30,2,AMRO,0,0,1,1,2,A
JOHNAESVA1,2017-05-10,KLW,07:30,2,GCFL,0,0,0,1,0,A
JOHNAESVA1,2017-05-10,KLW,07:30,2,GRCA,0,1,0,1,0,A
JOHNAESVA1,2017-05-10,KLW,07:30,2,MODO,0,0,1,0,0,noData
JOHNAESVA1,2017-05-10,KLW,07:30,2,MODO,0,0,1,0,0,V
JOHNAESVA1,2017-05-10,KLW,07:30,2,noData,0,0,0,0,1,A
JOHNAESVA1,2017-05-10,KLW,07:30,2,RBWO,0,0,0,0,1,A
JOHNAESVA1,2017-05-10,KLW,07:30,3,AMRO,1,0,1,2,1,A
