siteIDTechRs,dateTechRs,observerTechRs,timeTechRs,forayNumberTechRs,bandNumberTechRs,longTechRs,latTechRs,typeTechRs,notesTechRs
RINADAVMA1,2017-06-27,JLK,00:01,99999,1212-27638,99999,99999,I,noData
RINADAVMA1,2017-06-27,JLK,00:01,99999,2540-94518,99999,99999,I,noData
RINADAVMA1,2016-07-10,TMB,12:30,1,2571-83052,-72.68148,42.0592,F,noData
ROBELINNC1,2017-06-07,AJB,07:20,99999,2711-64163,99999,99999,noData,noData
ROBELINNC1,2017-06-07,AJB,10:14,1,2711-64183,-80.29038,36.1102,F,SOSP missing yellow band
ROBELINNC1,2017-06-07,AJB,10:56,1,0951-61578,-80.28833,36.11005,F,Located in same place as last year in a cul-de-sac about 220m east of participant's yard.
ROBIRONFL1,2017-04-24,ERF,09:40,1,2641-96752,-82.49002,29.70571,F,noData
ROBIRONFL1,2017-04-24,ERF,10:00,1,2661-31393,-82.48997,29.70558,F,noData
ROBIRONFL1,2017-04-24,ERF,10:30,1,2641-96748,-82.49139,29.70533,F,noData
ROBIRONFL1,2012-01-31,noData,00:01,99999,1991-18069,99999,99999,T,noData
ROBIRONFL1,2012-01-31,noData,00:01,99999,1991-18070,99999,99999,T,noData
ROBIRONFL1,2012-01-31,noData,00:01,99999,1991-18072,99999,99999,T,noData
ROBIRONFL1,2012-01-31,noData,00:01,99999,1991-18073,99999,99999,T,noData
ROBIRONFL1,2012-01-31,noData,00:01,99999,1991-18075,99999,99999,T,noData
ROBIRONFL1,2012-02-28,noData,00:01,99999,1991-18073,99999,99999,T,noData
ROBIRONFL1,2012-10-31,noData,00:01,99999,1991-18073,99999,99999,T,noData
ROBIRONFL1,2012-10-31,noData,00:01,99999,1991-18074,99999,99999,T,noData
ROBIRONFL1,2012-10-31,noData,00:01,99999,1991-18075,99999,99999,T,noData
ROBIRONFL1,2012-11-30,noData,00:01,99999,1991-18068,99999,99999,T,noData
ROBIRONFL1,2012-11-30,noData,00:01,99999,1991-18071,99999,99999,T,noData
ROBIRONFL1,2012-11-30,noData,00:01,99999,1991-18073,99999,99999,T,noData
ROBIRONFL1,2012-11-30,noData,00:01,99999,1991-18075,99999,99999,T,noData
ROBIRONFL1,2012-11-30,noData,00:01,99999,1991-18076,99999,99999,T,noData
ROBIRONFL1,2012-12-31,noData,00:01,99999,1991-18069,99999,99999,T,noData
ROBIRONFL1,2012-12-31,noData,00:01,99999,1991-18070,99999,99999,T,noData
ROBIRONFL1,2012-12-31,noData,00:01,99999,1991-18072,99999,99999,T,noData
ROBIRONFL1,2012-12-31,noData,00:01,99999,1991-18073,99999,99999,T,noData
ROBIRONFL1,2012-12-31,noData,00:01,99999,1991-18074,99999,99999,T,noData
ROBIRONFL1,2012-12-31,noData,00:01,99999,1991-18075,99999,99999,T,noData
ROBIRONFL1,2013-03-31,noData,00:01,99999,1991-18070,99999,99999,T,noData
ROBIRONFL1,2013-03-31,noData,00:01,99999,1991-18072,99999,99999,T,noData
ROBIRONFL1,2013-03-31,noData,00:01,99999,1991-18073,99999,99999,T,noData
ROBIRONFL1,2013-03-31,noData,00:01,99999,1991-18075,99999,99999,T,noData
ROBIRONFL1,2013-04-30,noData,00:01,99999,1991-18070,99999,99999,T,noData
ROBIRONFL1,2013-04-30,noData,00:01,99999,1991-18075,99999,99999,T,noData
ROBIRONFL1,2016-04-06,ZZ,00:01,99999,2641-96752,99999,99999,T,noData
ROBIRONFL1,2016-04-06,ZZ,00:01,99999,2661-31392,99999,99999,T,noData
ROBIRONFL1,2016-04-06,ZZ,00:01,99999,2590-82054,99999,99999,T,noData
ROBIRONFL1,2016-04-06,ZZ,00:01,99999,2590-82100,99999,99999,T,noData
ROBIRONFL1,2016-04-06,ZZ,00:01,99999,2641-96749,99999,99999,T,noData
ROBIRONFL1,2016-04-06,ZZ,00:01,99999,2331-09151,99999,99999,T,noData
ROBISCOFL1,2017-06-08,ERF,08:07,1,2641-96670,-82.43767,29.64292,F,noData
ROBISCOFL1,2017-06-08,ERF,08:43,1,2710-54225,-82.43659,29.64288,F,noData
ROBISCOFL1,2017-06-08,ERF,09:05,1,2541-40468,-82.43827,29.64187,F,noData
ROBISCOFL1,2016-06-08,ZZ,00:01,1,2641-96671,99999,99999,F,noData
ROBISCOFL1,2016-06-08,ZZ,00:01,1,2531-99329,99999,99999,F,noData
ROBISCOFL1,2016-06-08,ZZ,00:01,1,2710-54225,99999,99999,F,noData
ROBISCOFL1,2016-06-08,ZZ,00:01,1,2641-96664,99999,99999,F,noData
ROBISCOFL1,2016-06-08,ZZ,00:01,1,2541-40469,99999,99999,F,noData
ROBISCOFL1,2016-06-08,ZZ,00:01,1,2541-40468,99999,99999,F,noData
ROHRSALMD1,2017-06-02,JLM,07:45,99999,2531-90281,-76.552773,38.8599,I,noData
ROHRSALMD1,2001-05-08,noData,00:01,99999,1920-85916,99999,99999,T,noData
ROHRSALMD1,2003-03-07,noData,00:01,99999,1920-85916,99999,99999,T,noData
ROHRSALMD1,2003-04-30,noData,00:01,99999,791-17033,99999,99999,T,noData
ROHRSALMD1,2009-07-30,noData,00:01,99999,2301-56597,99999,99999,T,noData
ROHRSALMD1,2009-07-30,noData,00:01,99999,2510-03802,99999,99999,T,noData
ROHRSALMD1,2010-06-04,noData,00:01,99999,2301-56597,99999,99999,T,noData
ROHRSALMD1,2014-05-18,noData,00:01,99999,2710-25971,99999,99999,T,noData
ROHRSALMD1,2015-05-07,noData,00:01,99999,2710-25968,99999,99999,T,noData
ROHRSALMD1,2016-06-22,"MAR, KJW",11:42,1,2570-44724,-76.5533,38.860502,F,noData
ROSEJOSMA1,2017-07-01,ASJ,10:15,1,2651-17112,-72.479683,42.378153,F,noData
ROSEJOSMA1,2014-06-01,noData,00:01,99999,1891-11048,99999,99999,T,noData
ROSEJOSMA1,2016-06-04,TMB,11:00,99999,2651-17111,-72.47962,42.37844,I,noData
ROSETRANC1,2017-06-04,AJB,08:45,99999,2180-92547,99999,99999,I,noData
ROSETRANC1,2017-06-04,AJB,11:05,1,2711-64150,-79.07756,34.95079,F,noData
RUSSJODMD1,2009-07-23,noData,00:01,99999,2281-69420,99999,99999,T,noData
SALAJENMD1,2009-07-09,noData,00:01,99999,2301-56809,99999,99999,T,noData
SALAJENMD1,2010-06-23,noData,00:01,99999,2441-14209,99999,99999,T,noData
SALAJENMD1,2010-07-24,noData,00:01,99999,2441-14209,99999,99999,T,noData
SALITYLNC1,2016-07-08,AJB,09:30,99999,2180-92572,99999,99999,P,noData
SALITYLNC1,2016-07-08,AJB,09:45,99999,2711-64168,99999,99999,I,noData
SALITYLNC1,2017-06-28,AJB,08:00,99999,2711-64167,99999,99999,I,noData
SALITYLNC1,2017-06-28,AJB,08:15,99999,0951-61584,99999,99999,I,noData
SALOSHEMD1,2002-05-22,noData,00:01,99999,1141-05743,99999,99999,T,noData
SALOSHEMD1,2003-08-01,noData,00:01,99999,1721-48525,99999,99999,T,noData
SALOSHEMD1,2004-06-24,noData,00:01,99999,1721-48525,99999,99999,T,noData
SALOSHEMD1,2009-06-22,noData,00:01,99999,1951-41109,99999,99999,T,noData
SALOSHEMD1,2009-06-22,noData,00:01,99999,4501-87449,99999,99999,T,noData
SALOSHEMD1,2014-07-01,noData,00:01,99999,2421-11622,99999,99999,T,noData
SANFCARMD1,2017-07-24,akw,07:16,1,2711-77580,-76.86765,38.76042,F,noData
SANFCARMD1,2017-07-24,akw,07:38,1,2711-77579,-76.86717,38.76001,F,noData
SANFCARMD1,2002-05-14,noData,00:01,99999,1141-05591,99999,99999,T,noData
SANFCARMD1,2002-05-14,noData,00:01,99999,1751-51934,99999,99999,T,noData
SANFCARMD1,2002-05-15,noData,00:01,99999,2250-24048,99999,99999,T,noData
SANFCARMD1,2003-05-12,noData,00:01,99999,1751-51934,99999,99999,T,noData
SANFCARMD1,2005-05-31,noData,00:01,99999,1751-51934,99999,99999,T,noData
SANFCARMD1,2010-06-09,noData,00:01,99999,1801-19401,99999,99999,T,noData
SANFCARMD1,2010-06-09,noData,00:01,99999,2411-37109,99999,99999,T,noData
SANFCARMD1,2013-07-24,noData,00:01,99999,2341-30360,99999,99999,T,noData
SAPPBILGA1,2017-04-08,CLG,09:47,1,1352-27761,-84.27006,33.82747,F,"O, ?X AMRO"
SARGMARMD1,2017-07-08,JLM,07:15,1,2651-47700,-77.05621,38.99634,F,noData
SCHILYDMD1,2007-03-15,noData,00:01,99999,4501-87432,99999,99999,T,noData
SCHILYDMD1,2010-06-17,noData,00:01,99999,2411-37766,99999,99999,T,noData
SCHIMARMD1,2017-07-01,JLM,08:47,1,2651-56257,-77.1082,39.10607,F,noData
SCHIMARMD1,2017-07-01,JLM,09:10,1,2710-54281,-77.1104,39.10473,F,noData
SCHIMARMD1,2009-07-11,noData,00:01,99999,2460-22727,99999,99999,T,noData
SCHIMARMD1,2014-03-31,noData,00:01,99999,2570-44729,99999,99999,T,noData
SCHIMARMD1,2016-06-10,"AEH,KPK",12:41,1,2661-31557,-77.11028,39.10545,F,noData
SCHLROBMD1,2007-05-02,noData,00:01,99999,1801-09460,99999,99999,T,noData
SCHLROBMD1,2007-05-02,noData,00:01,99999,1801-77847,99999,99999,T,noData
SCHLROBMD1,2008-06-19,noData,00:01,99999,2350-07896,99999,99999,T,noData
SCHLROBMD1,2009-05-15,noData,00:01,99999,1991-46181,99999,99999,T,noData
SCHLROBMD1,2012-07-10,noData,00:01,99999,2411-37208,99999,99999,T,noData
SCHLROBMD1,2012-07-10,noData,00:01,99999,2411-37211,99999,99999,T,noData
SCHOPAUMD1,2003-05-05,noData,00:01,99999,791-17081,99999,99999,T,noData
SCHOPAUMD1,2004-06-08,noData,00:01,99999,1801-77659,99999,99999,T,noData
SCHOPAUMD1,2005-06-27,noData,00:01,99999,791-17081,99999,99999,T,noData
SCOLWENMD1,2002-05-26,noData,00:01,99999,8001-21212,99999,99999,T,noData
SCOLWENMD1,2004-05-15,noData,00:01,99999,1811-58814,99999,99999,T,noData
SCOLWENMD1,2005-05-13,noData,00:01,99999,1811-58814,99999,99999,T,noData
SCOLWENMD1,2005-05-13,noData,00:01,99999,1901-20573,99999,99999,T,noData
SCOLWENMD1,2005-05-13,noData,00:01,99999,1951-20937,99999,99999,T,noData
SERCGUEMD1,2002-06-26,noData,00:01,99999,820-94576,99999,99999,T,noData
SERCGUEMD1,2007-07-20,noData,00:01,99999,2370-05623,99999,99999,T,noData
SHAHMAUFL1,2016-05-07,ZZ,08:25,99999,2661-07665,99999,99999,T,noData
SHEAMARMA1,2017-06-07,ASJ,11:11,1,2651-43423,-72.6056,42.48181,F,0R:OX
SHEAMARMA1,2015-06-10,noData,00:01,99999,2641-85667,99999,99999,noData,noData
SHEAMARMA1,2016-05-28,SMB,12:27,1,2651-17080,-72.60554,42.48123,F,noData
SHEEMARMD1,2010-05-24,noData,00:01,99999,2301-56584,99999,99999,T,noData
SHEEMARMD1,2012-06-29,noData,00:01,99999,1292-64242,99999,99999,T,noData
SHERALEMA1,2016-07-23,TMB,12:30,1,2720-99688,-72.54079,42.09189,F,noData
SHERNYLGA1,2017-03-22,CLG,11:02,1,2661-31802,-84.44126,34.02301,F,"Y/P, X TUTI"
SILLSCOMD1,2017-07-19,JLM,09:35,1,2651-51569,-76.99284,38.986,F,noData
SILLSCOMD1,2017-07-19,JLM,09:30,99999,noData,99999,99999,I,noData
SILLSCOMD1,2015-04-09,noData,00:01,99999,2571-70337,99999,99999,T,noData
SILLSCOMD1,2015-07-23,noData,00:01,99999,2571-70337,99999,99999,T,noData
SILVCELFL1,2017-06-05,ERF,09:31,1,9331-09304,-82.34518,29.67105,F,"PAIRED WITH 305, NESTING"
SILVCELFL1,2017-06-05,ERF,09:33,1,2331-09305,-82.34518,29.67105,F,"PAIRED WITH 304, NESTING"
SIMOROSVA1,2004-06-07,noData,00:01,99999,1801-77910,99999,99999,T,noData
SIMOROSVA1,2009-05-21,noData,00:01,99999,1202-99051,99999,99999,T,noData
SIMOROSVA1,2009-05-21,noData,00:01,99999,2341-30322,99999,99999,T,noData
SIMOROSVA1,2010-06-18,noData,00:01,99999,1202-99051,99999,99999,T,noData
SIMPEDWNC1,2017-04-11,AJB,10:50,1,2180-92536,-80.490094,35.130558,F,noData
SIMPEDWNC1,2017-04-11,AJB,12:15,1,0951-61553,99999,99999,I,noData
SINGDADMD1,2013-06-26,noData,00:01,99999,2590-83154,99999,99999,T,noData
SINGDADMD1,2013-06-26,noData,00:01,99999,2421-11752,99999,99999,T,noData
SINGDADMD1,2013-06-26,noData,00:01,99999,2561-44911,99999,99999,T,noData
SINGTONMD1,2002-06-08,noData,00:01,99999,791-17024,99999,99999,T,noData
SINGTONMD1,2003-05-08,noData,00:01,99999,1721-48568,99999,99999,T,noData
SINGTONMD1,2003-05-08,noData,00:01,99999,8001-21463,99999,99999,T,noData
SINGTONMD1,2004-07-07,noData,00:01,99999,1721-48568,99999,99999,T,noData
SINGTONMD1,2004-07-07,noData,00:01,99999,1152-87457,99999,99999,T,noData
SINGTONMD1,2004-07-07,noData,00:01,99999,1801-77804,99999,99999,T,noData
SINGVIRDC1,2017-06-02,JLM,00:01,1,2711-57705,-77.07608,38.94704,F,noData
SINGVIRDC1,2016-06-21,JLM,07:10,1,2711-57707,-77.07535,38.94754,I,noData
SINGVIRDC1,2016-06-21,JLM,08:40,1,2651-52482,-77.07535,38.94754,I,noData
SINGVIRDC1,2016-06-21,JLM,12:27,1,2711-57705,-77.07648,38.94749,F,noData
SINIKRIMA1,2014-06-11,noData,00:01,99999,2690-87732,99999,99999,T,noData
SINIKRIMA1,2016-06-03,RSG,12:45,1,2750-35061,-72.57181,42.58568,F,noData
SIZOOPKDC1,2017-05-22,DLM,10:15,99999,2701-39282,-77.051855,38.929283,I,noData
SIZOOPKDC1,2017-05-24,DLM,07:00,99999,2671-02010,-77.046086,38.926233,I,noData
SIZOOPKDC1,2017-06-09,noData,11:30,99999,2651-64645,99999,99999,I,noData
SIZOOPKDC1,2017-06-22,DLM,06:00,99999,2671-02010,99999,99999,I,noData
SIZOOPKDC1,2017-06-22,AEH,07:02,99999,2651-64681,99999,99999,I,noData
SIZOOPKDC1,2017-06-22,AEH,09:48,99999,2651-64569,99999,99999,I,noData
SIZOOPKDC1,2017-06-22,AEH,10:29,99999,2651-64679,99999,99999,I,noData
SIZOOPKDC1,2017-07-10,GRD,07:00,99999,2671-02010,99999,99999,I,noData
SIZOOPKDC1,2017-07-10,DLM,10:00,99999,2651-64681,99999,99999,I,noData
SKRALOUNC1,2017-04-27,AJB,10:48,1,2771-40418,-79.8051,36.1483,F,noData
SKRALOUNC1,2016-06-23,AJB,10:00,99999,2711-64158,99999,99999,I,noData
SLONJOHMA1,2013-06-15,noData,00:01,99999,2531-91144,99999,99999,T,noData
SMITHCADC1,2017-06-12,AEH,05:45,99999,2651-64639,99999,99999,I,noData
SMITHCADC1,2017-06-20,AEH,00:01,99999,2651-64662,99999,99999,I,noData
SMITHCADC1,2017-06-20,GRD,00:01,99999,2651-64640,99999,99999,I,noData
SMITHCADC1,2017-06-27,AEH,06:56,99999,2651-64678,99999,99999,I,noData
SMITHCADC1,2017-06-27,AEH,08:10,99999,2651-64600,99999,99999,I,noData
SMITHCADC1,2017-06-27,GRD,07:45,99999,2651-64640,99999,99999,I,noData
SMITHCADC1,2017-06-27,DLM,08:10,99999,2651-64662,99999,99999,I,noData
SMITHCADC1,2017-07-03,AEH,06:14,99999,2651-64590,99999,99999,I,noData
SMITHCADC1,2017-07-03,AEH,06:25,99999,2651-64571,99999,99999,I,noData
SMITHCADC1,2017-07-03,AEH,06:45,99999,2651-64661,99999,99999,I,noData
SMITHCADC1,2017-07-03,AEH,07:23,99999,2651-64662,99999,99999,I,noData
SOLIAPRMD1,2016-07-25,KPK,10:59,1,2651-56767,-76.7666,38.41163,F,noData
SOLIAPRMD1,2010-07-03,noData,00:01,99999,2301-55957,99999,99999,T,noData
SOLIAPRMD1,2010-07-03,noData,00:01,99999,2411-37277,99999,99999,T,noData
SOLIAPRMD1,2010-07-06,noData,00:01,99999,1202-99047,99999,99999,T,noData
SOLIAPRMD1,2015-07-16,noData,00:01,99999,2341-30389,99999,99999,T,noData
SOLLCHRMD1,2017-07-03,JLM,08:40,1,2750-44554,-77.14224,38.9752,F,noData
SOLLCHRMD1,2010-05-07,noData,00:01,99999,2411-37329,99999,99999,T,noData
SOLLCHRMD1,2015-04-17,noData,00:01,99999,2690-95968,99999,99999,T,noData
SOLLCHRMD1,2015-05-28,noData,00:01,99999,2690-95966,99999,99999,T,noData
SORECLYNC1,2017-05-15,AJB,11:20,1,0851-39973,-78.4534,35.6815,F,noData
SPEAMARNC1,2016-07-07,ELB,10:17,1,2711-64114,99999,99999,F,noData
SPEYPAUMD1,2003-05-20,noData,00:01,99999,1751-51997,99999,99999,T,noData
SPEYPAUMD1,2003-05-20,noData,00:01,99999,1801-09686,99999,99999,T,noData
SPEYPAUMD1,2009-05-27,noData,00:01,99999,2510-03803,99999,99999,T,noData
SPEYPAUMD1,2010-06-02,noData,00:01,99999,2400-00699,99999,99999,T,noData
SPEYPAUMD1,2010-06-02,noData,00:01,99999,2510-03803,99999,99999,T,noData
SPEYPAUMD1,2010-06-02,noData,00:01,99999,2510-03804,99999,99999,T,noData
SPLAMARMA2,2016-05-20,SBL,12:35,1,2571-83134,-72.67021,42.24997,F,noData
SPRINPKMD1,2017-06-08,AEH,11:40,99999,2421-04501,99999,99999,I,noData
SPRINPKMD1,2017-06-21,AEH,10:30,99999,2421-04501,99999,99999,I,noData
SPRINPKMD1,2017-07-12,AEH,10:35,99999,2651-64575,99999,99999,I,noData
SPRINPKMD1,2017-07-12,AEH,11:00,99999,2421-04501,99999,99999,I,noData
STACTIMPA1,2017-06-14,LY,09:05,99999,2711-77875,99999,99999,I,noData
STACTIMPA1,2017-06-14,LY,10:30,1,2711-77876,99999,99999,F,noData
STACTIMPA1,2017-06-14,LY,10:55,1,2310-31386,99999,99999,F,noData
STALJUDPA1,2017-07-26,LY,09:55,1,2750-45190,-80.080375,40.343801,F,noData
STANJEFMD1,2017-06-01,akw,09:50,2711-77554,2711-77554,-77.0684,38.97862,F,right leg band missing
STANJEFMD1,2002-04-18,noData,00:01,99999,2250-24404,99999,99999,T,noData
STANJEFMD1,2005-07-18,noData,00:01,99999,962-47836,99999,99999,T,noData
STANJEFMD1,2007-05-24,noData,00:01,99999,1841-58841,99999,99999,T,noData
STANJEFMD1,2009-05-07,noData,00:01,99999,1841-58841,99999,99999,T,noData
STANJEFMD1,2009-05-07,noData,00:01,99999,2400-00682,99999,99999,T,noData
STANJEFMD1,2010-06-30,noData,00:01,99999,2441-15007,99999,99999,T,noData
STANJEFMD1,2013-07-23,noData,00:01,99999,2441-15007,99999,99999,T,noData
STANJEFMD1,2016-07-02,"KJW,MAR",12:30,1,2810-03332,-77.06795585,38.976638,F,noData
STANJEFMD1,2016-07-02,"KJW,MAR",09:40,99999,2710-53949,-77.06845692,38.977197,I,noData
STAVKORMD1,2003-06-14,noData,00:01,99999,2250-24038,99999,99999,T,noData
STAVKORMD1,2004-06-02,noData,00:01,99999,1841-58602,99999,99999,T,noData
STAVKORMD1,2006-07-13,noData,00:01,99999,1841-58602,99999,99999,T,noData
STEPJANMA1,2017-07-25,Abby,10:55,1,2651-43304,-72.31992,42.32249,F,noData
STEPJANMA1,2016-06-14,TMB,12:17,1,2291-44253,99999,99999,F,noData
STEVSADMA1,2017-07-31,JLK,00:01,1,2571-83218,-72.56542042,42.20649562,F,noData
STEWBETMD1,2017-04-28,AKW,11:00,1,2651-47693,-76.98494,39.08415,F,noData
STEWBETMD1,2009-05-13,noData,00:01,99999,2281-69408,99999,99999,T,noData
STEWBETMD1,2009-05-13,noData,00:01,99999,2281-69491,99999,99999,T,noData
STEWBETMD1,2010-06-05,noData,00:01,99999,2281-69406,99999,99999,T,noData
STEWBETMD1,2010-06-05,noData,00:01,99999,2301-56641,99999,99999,T,noData
STEWBETMD1,2010-06-05,noData,00:01,99999,2540-62887,99999,99999,T,noData
STEWBETMD1,2012-05-10,noData,00:01,99999,2421-11709,99999,99999,T,noData
STEWBETMD1,2013-06-22,noData,00:01,99999,2441-96451,99999,99999,T,noData
STEWBETMD1,2013-06-22,noData,00:01,99999,2540-62837,99999,99999,T,noData
STEWBETMD1,2015-04-23,noData,00:01,99999,2710-25933,99999,99999,T,noData
STEWBETMD1,2015-07-29,noData,00:01,99999,2661-31540,99999,99999,T,noData
STEWBETMD1,2015-07-29,noData,00:01,99999,2661-31543,99999,99999,T,noData
STRAELEGA1,2017-05-29,CLG,08:54,1,2701-39020,-84.35555,33.85645,F,"XO,G M NOCA"
STRARICFL1,2015-04-30,noData,00:01,99999,2661-31384,99999,99999,T,noData
STRARICFL1,2016-04-20,ZZ,00:01,99999,2541-40413,99999,99999,T,noData
STUECHRVA1,2010-06-05,noData,00:01,99999,2301-55975,99999,99999,T,noData
STUECHRVA2,2017-07-05,KLW,10:51,1,2651-47534,-77.1657,38.91674,F,noData
STUECHRVA2,2017-07-05,KLW,11:04,1,2641-63871,-77.16483,38.91667,F,noData
STUECHRVA2,2017-07-05,KLW,11:13,1,2710-53871,-77.16499,38.91722,F,TRANSMITTER ON BIRD
STUECHRVA2,2014-07-19,noData,00:01,99999,2531-90238,99999,99999,T,noData
STUECHRVA2,2015-03-15,noData,00:01,99999,2531-90240,99999,99999,T,noData
STURCARMD1,2002-06-01,noData,00:01,99999,1721-48501,99999,99999,T,noData
STURCARMD1,2002-06-06,noData,00:01,99999,2250-24059,99999,99999,T,noData
STURCARMD1,2003-05-04,noData,00:01,99999,8001-21496,99999,99999,T,noData
STURCARMD1,2003-05-11,noData,00:01,99999,2250-24059,99999,99999,T,noData
STURCARMD1,2003-05-25,noData,00:01,99999,8001-21495,99999,99999,T,noData
STURCARMD1,2003-06-07,noData,00:01,99999,2250-24394,99999,99999,T,noData
STURCARMD1,2003-07-30,noData,00:01,99999,8001-21494,99999,99999,T,noData
STURCARMD1,2003-08-30,noData,00:01,99999,1721-48501,99999,99999,T,noData
STURCARMD1,2004-07-14,noData,00:01,99999,8001-21495,99999,99999,T,noData
STURCARMD1,2004-07-14,noData,00:01,99999,2250-90370,99999,99999,T,noData
STURCARMD1,2004-07-14,noData,00:01,99999,2250-90371,99999,99999,T,noData
STURCARMD1,2004-07-14,noData,00:01,99999,1841-58824,99999,99999,T,noData
STURCARMD1,2009-07-03,noData,00:01,99999,2400-00690,99999,99999,T,noData
STURCARMD1,2009-07-03,noData,00:01,99999,1951-41073,99999,99999,T,noData
STURCARMD1,2009-07-03,noData,00:01,99999,2460-22958,99999,99999,T,noData
STURCARMD1,2009-07-03,noData,00:01,99999,1991-46187,99999,99999,T,noData
STURCARMD1,2009-07-13,noData,00:01,99999,2250-90370,99999,99999,T,noData
STURCARMD1,2010-05-21,noData,00:01,99999,1951-41074,99999,99999,T,noData
STURCARMD1,2012-05-26,noData,00:01,99999,1991-46187,99999,99999,T,noData
SUBRSTEMD1,2010-05-29,noData,00:01,99999,2251-80091,99999,99999,T,noData
SUBRSTEMD1,2010-05-29,noData,00:01,99999,2251-80092,99999,99999,T,noData
SUBRSTEMD1,2013-05-07,noData,00:01,99999,791-17237,99999,99999,T,noData
SUBRSTEMD1,2015-04-22,noData,00:01,99999,2571-90068,99999,99999,T,noData
SUBRSTEMD1,2016-06-13,JLM,09:45,1,2571-90068,99999,99999,F,noData
SULLPAUVA1,2001-03-15,noData,00:01,99999,1920-85883,99999,99999,T,noData
SULLPAUVA1,2002-04-28,noData,00:01,99999,791-17030,99999,99999,T,noData
SULLPAUVA1,2002-07-03,noData,00:01,99999,791-17031,99999,99999,T,noData
SULLPAUVA1,2004-06-14,noData,00:01,99999,1141-05837,99999,99999,T,noData
SULLPAUVA1,2005-06-30,noData,00:01,99999,1141-05788,99999,99999,T,noData
SULLPAUVA1,2010-07-09,noData,00:01,99999,2411-37378,99999,99999,T,noData
SULLPAUVA1,2010-07-09,noData,00:01,99999,2411-37379,99999,99999,T,noData
SURNSANMA1,2017-8-03,JLK,09:45,1,2780-93636,-72.5301207,42.36851,F,Banded 2017
SURNSANMA1,2017-8-03,JLK,09:45,1,2780-93637,-72.5301204,42.36851,F,Banded 2017
SURNSANMA1,2016-07-04,TMB,07:30,99999,1891-11058,-72.5309,42.36445,I,noData
TABACARPA1,2016-06-29,MW,10:45,99999,2661-31448,99999,99999,I,noData
TANGLAUDC1,2017-06-06,AKW,10:30,1,2671-02002,-76.99185,38.94124,F,"GPS TAG ON BIRD, NESTING IN SHRUB BY FRONT DOOR OF TANGLEY RESIDENCE"
TATEJUAMD1,2002-06-18,noData,00:01,99999,1751-51948,99999,99999,T,noData
TATEJUAMD1,2004-05-27,noData,00:01,99999,2250-24030,99999,99999,T,noData
TATEJUAMD1,2005-05-15,noData,00:01,99999,742-29799,99999,99999,T,noData
TATEJUAMD1,2005-06-08,noData,00:01,99999,2250-24030,99999,99999,T,noData
TATEJUAMD1,2007-06-27,noData,00:01,99999,2251-80523,99999,99999,T,noData
TATEJUAMD1,2007-06-27,noData,00:01,99999,2251-80712,99999,99999,T,noData
TATEJUAMD1,2007-06-27,noData,00:01,99999,2251-80714,99999,99999,T,noData
TATEJUAMD1,2010-06-22,noData,00:01,99999,2411-37754,99999,99999,T,noData
TATEJUAMD1,2013-03-15,noData,00:01,99999,2411-37760,99999,99999,T,noData
TATEJUAMD1,2014-06-19,noData,00:01,99999,2421-34682,99999,99999,T,noData
TATEJUAMD1,2014-06-19,noData,00:01,99999,2641-63670,99999,99999,T,noData
TATEJUAMD1,2015-04-14,noData,00:01,99999,2641-63971,99999,99999,T,noData
TATEJUAMD1,2015-06-17,noData,00:01,99999,2641-63972,99999,99999,T,noData
TAYLOESVA1,2010-06-15,noData,00:01,99999,2411-37313,99999,99999,T,noData
THERLARMA1,2017-06-05,"JLK, AMT",09:30,1,1212-27621,-72.38007014,42.226906659,I,noData
THERLARMA1,2017-06-05,JLK,00:01,1,2780-14642,-72.3895877,42.26946372,F,DIDN'T RECORD TIME OF VISUAL
THOMDEBPA1,2017-06-01,LY,09:00,1,1352-46367,99999,99999,F,noData
THOMDEBPA1,2016-05-17,MW,07:25,99999,2441-14806,99999,99999,I,noData
THOMMARDC1,2009-07-17,noData,00:01,99999,2281-69203,99999,99999,T,noData
THOMMARPA1,2017-06-20,LY,09:30,99999,2730-26277,-80.138547,40.4731,I,noData
THOMSUEMD1,2002-04-09,noData,00:01,99999,820-94585,99999,99999,T,noData
THOMSUEMD1,2002-05-28,noData,00:01,99999,820-94584,99999,99999,T,noData
TINIKATMD1,2002-05-15,noData,00:01,99999,820-94593,99999,99999,T,noData
TINIKATMD1,2004-05-07,noData,00:01,99999,2250-90472,99999,99999,T,noData
TINIKATMD1,2008-06-03,noData,00:01,99999,2261-38314,99999,99999,T,noData
TINIKATMD1,2009-05-29,noData,00:01,99999,2301-56039,99999,99999,T,noData
TINIKATMD1,2010-07-08,noData,00:01,99999,2411-37308,99999,99999,T,noData
TINIKATMD1,2010-07-08,noData,00:01,99999,2411-37309,99999,99999,T,noData
TRAUPATVA2,2017-07-12,JLM,07:18,1,2531-90243,-77.32927,38.99649,F,noData
TRAUPATVA2,2016-06-25,MAR,09:50,99999,2750-64420,-77.3285,38.996729,I,noData
TRAUPATVA2,2016-06-25,VEM,09:45,99999,2661-31555,-77.3285,38.996729,I,noData
TRAUPATVA2,2016-06-25,vem,10:40,1,2531-90263,-77.3291,38.996817,F,noData
TUFTKATMD1,2001-04-02,noData,00:01,99999,791-17801,99999,99999,T,noData
TUFTKATMD1,2002-05-31,noData,00:01,99999,2250-24051,99999,99999,T,noData
