siteIDCapture,dateCapture,timeCapture,obsCapture,encCapture,sppCapture,bandNumberCapture,colorComboCapture,massCapture,wingCapture,tlCapture,ageCapture,sexCapture,cpBpCapture,fatCapture,bloodIDCapture,featherIDCapture,notesCapture
GALLTERMD1,2009-06-06,00:01,noData,B,NOCA,2411-37314,"B,XK",46.8,92,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2009-06-06,00:01,noData,B,NOCA,2411-37315,"Y,XR",42.2,95,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2009-06-06,00:01,noData,B,GRCA,2411-37317,"XP,G",38.9,87,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2009-06-06,00:01,noData,B,NOCA,2411-37318,"BX,R",43.5,95,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2009-06-06,00:01,noData,B,NOCA,2411-37319,"Y,XK",38.9,92,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2009-06-06,00:01,noData,B,NOCA,2411-37316,"R,RX",42.2,95,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2009-06-06,00:01,noData,B,NOCA,2411-37320,"XW,R",52.3,93,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,HOWR,2590-83175,"X,YG",99999,51,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,CACH,2590-83176,"K,OX",10,65,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,CACH,2590-83177,"YX,Y",8.4,58,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,CACH,2590-83178,"BR,X",9.8,61,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,NOCA,2421-11780,"XM,M",41.5,91,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,AMRO,1272-43130,"P,XR",72,123,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,NOCA,2421-11781,"X,BM",43.9,86,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,NOCA,2421-11782,"X,KO",44.5,91,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,CARW,2441-96438,"M,WX",20.5,62,99999,AHY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,CARW,2441-96439,"KX,K",19,58.5,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,B,NOCA,2421-11779,"GK,X",45,92,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2010-07-14,00:01,noData,R,NOCA,2411-37316,"R,RX",42.9,99999,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2012-06-22,00:01,noData,B,CARW,2441-14175,"BW,X",17.8,55,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2012-06-22,00:01,noData,B,CARW,2441-14176,"YX,R",21.5,58.5,99999,U,U,noData,99999,noData,noData,noData
GALLTERMD1,2012-06-22,00:01,noData,B,NOCA,2421-34659,"W,XM",41.5,99999,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2012-06-22,00:01,noData,R,NOCA,2421-11779,"GK,X",46.6,99999,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2013-07-25,00:01,noData,B,NOCA,2531-74569,"P,XB",40,88,99999,HY,M,noData,99999,noData,noData,noData
GALLTERMD1,2013-07-25,00:01,noData,B,CARW,2661-31526,"M,XO",17.1,57,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2013-07-25,00:01,noData,B,CACH,2660-75753,"X,PW",9.3,59,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2013-07-25,00:01,noData,B,CACH,2660-75754,"OX,G",10.7,59,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2013-07-25,00:01,noData,B,CACH,2660-75755,"K,YX",9.7,62,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2013-07-25,00:01,noData,B,NOCA,2531-74570,"PX,P",43.4,94,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,NOCA,2641-96591,"OG,X",38.4,86,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,CARW,2571-89944,"X,PW",17.4,55,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,CARW,2571-89945,"X,BG",20.1,59,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,NOCA,2641-96592,"X,YG",41.1,89,99999,AHY,F,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,CARW,2571-89946,"OR,X",19.5,59,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,NOCA,2641-96593,"X,YM",39.4,85,99999,HY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,CACH,2710-54343,"X,PM",9.6,63,99999,AHY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,CACH,2710-54344,"X,BY",9.6,59,99999,AHY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,CACH,2710-54345,"OB,X",10.3,60,99999,AHY,U,noData,99999,noData,noData,noData
GALLTERMD1,2014-07-26,00:01,noData,B,NOCA,2641-96594,"MR,X",45,93,99999,AHY,M,noData,99999,noData,noData,noData
GALLTERMD1,2015-06-09,00:01,noData,B,CACH,2710-53786,"XW,R",8.7,62,99999,AHY,U,noData,99999,noData,noData,noData
GALLTERMD1,2016-06-04,08:04,JLM,B,CARW,2741-54605,"X,YM",20.2,58,46,AHY,U,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,08:28,JLM,B,CACH,2750-64315,"G,XK",20.2,58,46,SY,F,BP,0,noData,noData,noData
GALLTERMD1,2016-06-04,08:50,JLM,B,NOCA,2651-51818,"O,WX",40.9,91,96,AHY,M,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,08:50,JLM,B,NOCA,2651-51819,"R,BX",41.5,85,84,HY,U,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,09:18,JLM,B,CACH,2750-64316,"P,YX",9.8,61,51,noData,noData,CP,1,noData,noData,noData
GALLTERMD1,2016-06-04,09:30,JLM,B,NOCA,2651-51820,"X,OK",39.2,91,98,AHY,M,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,09:30,JLM,B,NOCA,2651-51821,"MM,X",43.6,92,98,AHY,M,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,09:50,JLM,B,CARW,2741-54606,"X,RB",23.4,62,50,AHY,U,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,09:50,JLM,B,CARW,2741-54607,"XG,K",19.7,56,45,HY,U,noData,0,noData,noData,noData
GALLTERMD1,2016-06-04,10:32,JLM,B,CARW,2741-54608,"WX,R",23.2,62,51,AHY,F,BP,99999,noData,noData,noData
GALVLIBPA1,2015-06-05,00:01,noData,B,AMRO,1352-45812,"K,WX",99999,120,95,SY,F,BP,1,noData,noData,noData
GALVLIBPA1,2015-06-05,00:01,noData,B,NOMO,1352-45813,"MK,X",99999,115,123,AHY,U,noData,0,noData,noData,noData
GALVLIBPA1,2015-06-05,00:01,noData,B,CARW,2441-14824,"KX,Y",99999,57,51,AHY,F,BP,0,noData,noData,noData
GALVLIBPA1,2015-06-05,00:01,noData,B,NOCA,2531-74657,"KR,X",99999,93,100,AHY,M,CP,0.5,noData,noData,noData
GALVLIBPA1,2015-06-05,00:01,noData,B,GRCA,2531-74658,"X,K",99999,86,89,SY,U,noData,0.5,noData,noData,noData
GALVLIBPA1,2015-06-05,00:01,noData,B,BCCH,2750-64108,"G,X",99999,64,57,AHY,M,CP,0.5,noData,noData,noData
GALVLIBPA2,2017-07-21,05:45,LY,B,HOWR,2840-18549,"WK,WX",10.3,49,41,AHY,M,CP,0,noData,noData,noData
GALVLIBPA2,2017-07-21,07:10,LY,B,NOCA,2421-04337,"YG,KX",42.4,92,98,AHY,M,noData,0,noData,noData,noData
GALVLIBPA2,2017-07-21,07:15,LY,B,HOWR,2840-18550,"YY,WX",10.2,48,42,AHY,F,BP,0,noData,noData,noData
GALVLIBPA2,2017-07-21,08:55,LY,B,CACH,2840-18551,"YB,WX",10.2,61,54,SY,noData,noData,0,noData,noData,noData
GALVLIBPA2,2016-06-04,06:30,BR,B,AMRO,1352-46010,"XO,B",82,122,97,SY,F,BP,0.5,noData,noData,noData
GALVLIBPA2,2016-06-04,07:00,BR,B,AMRO,1352-46011,"XG,G",84.5,124,97,ASY,F,BP,0.5,noData,noData,noData
GALVLIBPA2,2016-06-04,07:30,BR,B,GRCA,2651-51704,"PP,X",35.3,90.5,92.5,ASY,M,CP,0,noData,noData,noData
GALVLIBPA2,2016-06-04,07:53,BR,B,SOSP,4501-87599,"XP,M",21.3,65,67,ASY,M,CP,0.5,noData,noData,noData
GALVLIBPA2,2016-06-04,07:58,BR,B,SOSP,4501-87598,"P,XW",20.1,67,74.5,ASY,M,CP,0.5,noData,noData,noData
GALVLIBPA2,2016-06-04,08:09,BR,B,HOWR,2750-45177,"Y,XB",11.4,48.5,41,AHY,F,BP,2,noData,noData,noData
GALVLIBPA2,2016-06-04,08:39,BR,B,AMRO,1352-46012,"X,BR",80.2,125,101,SY,M,CP,0.5,noData,noData,noData
GALVLIBPA2,2016-06-04,09:10,BR,B,HOWR,2750-63801,"X,GP",99999,99999,99999,ASY,M,CP,99999,noData,noData,noData
GALVLIBPA2,2016-06-04,10:00,BR,B,HOWR,2750-45178,"X,MM",11.5,50.5,43,ASY,M,CP,1,noData,noData,noData
GALVLIBPA2,2016-06-04,10:20,BR,B,SOSP,4501-87597,"P,XO",18.6,60,63,SY,F,BP,0.5,noData,noData,noData
GALVLIBPA2,2016-06-04,11:44,BR,B,CARW,4501-87596,"P,YX",21.2,60,52,ASY,M,CP,0,noData,noData,noData
GARDVALMD1,2017-06-22,07:44,KLW,B,GRCA,2701-90201,"YO,YX",33.4,91,99,ASY,M,CP,0,US-MD-063,NZP-MD-4368,noData
GARDVALMD1,2017-06-22,07:44,AKW,B,HOWR,2750-44496,"MK,MX",10.5,52,45.5,AHY,M,CP,0,noData,NZP-MD-4369,noData
GARDVALMD1,2017-06-22,07:44,AKW,B,CARW,2771-42009,"RB,WX",22.3,62,50.5,HY,U,noData,0.5,US-MD-064,NZP-MD-4370,noData
GARDVALMD1,2017-06-22,07:44,KLW,B,NOCA,2701-90202,"OY,GX",48,91.5,97,AHY,F,BP,0.5,US-MD-065,NZP-MD-4371,noData
GARDVALMD1,2017-06-22,07:44,KLW,B,GRCA,2701-90203,"RG,GX",38.5,89,77,HY,U,noData,1,US-MD-066,NZP-MD-4372,noData
GARDVALMD1,2017-06-22,07:52,AKW,B,HOWR,2750-44495,"WP,PX",12.5,47,41,AHY,F,BP,0,noData,NZP-MD-4373,noData
GARDVALMD1,2017-06-22,07:52,KLW,B,CACH,2750-44497,"BO,WX",9.7,63,53,HY,U,noData,0,noData,NZP-MD-4374,noData
GARDVALMD1,2017-06-22,07:52,AKW,B,CACH,2750-44498,"OM,OX",8.9,57.5,99999,HY,U,noData,0,US-MD-067,NZP-MD-4375,TAIL GROWING IN
GARDVALMD1,2017-06-22,08:12,KLW,B,CACH,2750-44499,"MK,WX",9.8,63.5,55,HY,U,noData,1,US-MD-068,NZP-MD-4376,noData
GARDVALMD1,2017-06-22,08:25,AKW,B,CACH,2750-44500,"KO,MX",8.9,58.5,53.5,AHY,F,BP,0,US-MD-069,NZP-MD-4377,noData
GARDVALMD1,2017-06-22,08:53,KLW,B,GRCA,2701-90204,"RO,OX",39.2,89,91,ASY,F,BP,0.5,US-MD-070,NZP-MD-4378,noData
GARDVALMD1,2017-06-22,08:53,KLW,B,CACH,2840-18401,"MM,BX",9.2,59.5,48,HY,U,noData,1,US-MD-071,NZP-MD-4379,noData
GARDVALMD1,2017-06-22,09:02,AKW,B,CACH,2840-18402,"WW,KX",8.8,58.5,51,AHY,F,BP,0,US-MD-072,noData,no feather collected
GARDVALMD1,2017-06-22,09:05,AKW,B,GRCA,2701-90205,"RR,RX",30.5,92,98.5,AHY,M,CP,0,US-MD-073,NZP-MD-4380,noData
GARDVALMD1,2017-06-22,09:05,KLW,B,CACH,2840-18403,"MB,XO",8.9,57,46,HY,U,noData,0.5,US-MD-074,NZP-MD-4381,noData
GARDVALMD1,2001-04-12,00:01,noData,B,SOSP,1141-05774,"OY,X",21.5,65,63,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2001-04-12,00:01,noData,B,CACH,820-94587,"X,BR",10.3,60.5,47,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2001-04-12,00:01,noData,B,NOCA,791-17019,"G,XK",41.3,91.5,92,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2001-04-12,00:01,noData,B,CACH,8209-74586,"G,RX",10.9,61.5,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2001-04-12,00:01,noData,B,NOCA,791-17018,"B,XW",45.4,99.5,105,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2001-04-12,00:01,noData,B,CACH,820-94588,"X,MG",9.9,62,54,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2001-05-01,00:01,noData,B,HOWR,2250-24017,"XY,B",11.8,53,45,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2001-05-01,00:01,noData,B,CACH,2250-24018,"M,OX",10.2,63,52,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2002-05-23,00:01,noData,R,CACH,8209-74586,"G,RX",10.8,99999,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2002-05-23,00:01,noData,B,HOWR,2250-24603,"O,XR",9.7,51,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2002-08-12,00:01,noData,B,CACH,2250-90487,"B,YX",9.3,61,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2002-08-12,00:01,noData,B,CACH,2250-90488,"OR,X",10.1,63.5,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2002-08-12,00:01,noData,B,CACH,22509-04898,"KY,X",9.4,62,99999,U,U,noData,99999,noData,noData,noData
GARDVALMD1,2002-08-12,00:01,noData,B,CACH,2250-90490,"X,YW",9,62,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2003-04-25,00:01,noData,B,NOCA,1801-77652,"M,XO",43.2,95,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2004-06-21,00:01,noData,B,NOCA,1891-87400,"OX,K",42.8,94,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2004-06-21,00:01,noData,B,CARW,4501-87497,"XR,W",20,63,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2004-06-21,00:01,noData,B,CARW,4501-87496,"K,XK",16.7,58,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2005-06-22,00:01,noData,B,SOSP,2241-17725,"XR,K",99999,64,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2005-06-22,00:01,noData,B,SOSP,2241-17726,"M,XK",11.3,63,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2005-06-22,00:01,noData,B,NOCA,1951-41294,"XG,B",44.5,85,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2007-06-14,00:01,noData,B,CACH,2510-04206,"WX,B",99999,64,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2007-06-14,00:01,noData,B,CACH,2510-04208,"XW,M",9.4,99999,99999,U,U,noData,99999,noData,noData,noData
GARDVALMD1,2007-06-14,00:01,noData,B,CACH,2510-04209,"WR,X",9,60,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2007-06-14,00:01,noData,B,CARW,2281-69202,"OX,K",20.4,99999,99999,AHY,U,noData,99999,noData,noData,noData
GARDVALMD1,2007-06-14,00:01,noData,B,CACH,2510-04207,"X,BW",10.7,61,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,CACH,2510-03835,"XB,K",9.7,60,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,CACH,2510-03836,"M,OX",9.4,64,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,CACH,2510-03837,"KK,X",9.8,60,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,CACH,2510-03838,"WX,K",8.7,58,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,HOWR,2510-03839,"MY,X",11.5,50,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,CARW,2341-29328,"X,WG",20.4,56,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,AMRO,1272-43017,"OX,R",83.8,119,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2008-07-15,00:01,noData,B,AMRO,1272-43018,"X,BY",77.2,122,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,NOCA,2411-37325,"X,-",48.5,90,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,NOCA,2411-37326,"X,-",42.5,91.5,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,HOWR,2590-82408,"X,-",10.2,50,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,AMRO,1292-64306,"X,-",73.7,131,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,AMRO,1292-64307,"-,X",70.9,125,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,AMRO,1292-64308,"-,X",80.6,127,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,HOWR,2590-82409,"-,X",11,47,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,GRCA,2411-37327,"-,X",35.7,91,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2009-06-10,00:01,noData,B,GRCA,2411-37324,"XO,M",36.1,92,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,NOCA,2301-56992,"MY,X",46.7,88.5,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,HOWR,2590-82596,"GW,X",11.2,52,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,HOWR,2590-82597,"X,KG",11.2,49,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,CACH,2590-82598,"XK,R",9.5,60,99999,AHY,U,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,AMRO,1292-64243,"YW,X",92.2,125,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,NOCA,2301-56993,"XY,Y",45,92.5,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,AMRO,1292-64244,"K,GX",67.3,134,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,HOWR,2590-82599,"X,MR",12.4,50,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,B,AMRO,1292-64245,"GR,X",82.3,127,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2010-05-25,00:01,noData,R,GRCA,2411-37324,"XO,M",36.6,99999,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2012-05-30,00:01,noData,B,HOWR,2590-83058,"R,XR",10.1,50,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2012-05-30,00:01,noData,B,HOWR,2590-83059,"XG,B",10.6,51,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2012-05-30,00:01,noData,B,CACH,2590-83060,"Y,MX",9.9,61,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2012-05-30,00:01,noData,B,NOCA,2421-34613,"O,XB",44.6,93,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2012-05-30,00:01,noData,B,AMRO,1292-64277,"P,XM",77.4,126,99999,AHY,M,noData,99999,noData,noData,noData
GARDVALMD1,2012-05-30,00:01,noData,R,GRCA,2411-37324,"XO,M",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
GARDVALMD1,2015-06-24,00:01,noData,B,CARW,2661-31880,"B,YX",20.4,61,99999,AHY,F,noData,99999,noData,noData,noData
GARDVALMD1,2015-06-24,00:01,noData,B,NOCA,2421-11385,"X,PG",44,90,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2015-06-24,00:01,noData,B,NOCA,2421-11386,"X,BM",40.8,85,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2015-06-24,00:01,noData,B,CACH,2710-53797,"BX,O",9.7,60,99999,AHY,U,noData,99999,noData,noData,noData
GARDVALMD1,2015-06-24,00:01,noData,B,CACH,2710-53798,"G,RX",9.3,58,99999,HY,U,noData,99999,noData,noData,noData
GARDVALMD1,2015-06-24,00:01,noData,B,CACH,2710-53799,"B,XG",9.4,61,99999,AHY,U,noData,99999,noData,noData,noData
GATELINMD1,2015-04-27,00:01,noData,B,GRCA,2531-90283,"B,GX",99999,99999,99999,AHY,U,noData,99999,noData,noData,noData
GATELINMD1,2015-04-27,00:01,noData,B,CACH,2690-96075,"X,BK",99999,99999,99999,ASY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-04-27,00:01,noData,B,CACH,2690-96076,"X,YM",99999,99999,99999,AHY,F,noData,99999,noData,noData,noData
GATELINMD1,2015-05-03,00:01,noData,B,AMRO,1232-94736,"-,X",99999,99999,99999,AHY,F,noData,99999,noData,noData,noData
GATELINMD1,2015-05-03,00:01,noData,B,AMRO,1232-94737,"X,-",99999,99999,99999,ASY,F,noData,99999,noData,noData,noData
GATELINMD1,2015-05-03,00:01,noData,B,SOSP,2571-70373,"M,PX",99999,99999,99999,ASY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-05-03,00:01,noData,B,CACH,2690-96086,"PX,P",99999,99999,99999,SY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-05-13,00:01,noData,B,CACH,2690-96094,"O,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-13,00:01,noData,B,CACH,2690-96095,"R,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-13,00:01,noData,B,CACH,2690-96096,"B,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-18,00:01,noData,B,CACH,2750-64471,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-18,00:01,noData,B,CACH,2750-64472,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-18,00:01,noData,B,CACH,2750-64473,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-18,00:01,noData,B,CACH,2750-64474,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-05-21,00:01,noData,B,AMRO,1232-94740,"PB,X",99999,99999,99999,SY,F,noData,99999,noData,noData,noData
GATELINMD1,2015-05-21,00:01,noData,B,GRCA,2651-47604,"G,XK",99999,99999,99999,AHY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-06-01,00:01,noData,B,GRCA,2651-47622,"YX,P",99999,99999,99999,ASY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-06-08,00:01,noData,B,HOWR,2750-64463,"KX,Y",99999,99999,99999,AHY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-06-15,00:01,noData,B,SOSP,2571-70399,"X,YP",99999,99999,99999,ASY,M,noData,99999,noData,noData,noData
GATELINMD1,2015-06-15,00:01,noData,B,NOCA,2651-47629,"G,XM",99999,99999,99999,AHY,F,noData,99999,noData,noData,noData
GATELINMD1,2015-06-25,00:01,noData,B,GRCA,2651-47648,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-06-25,00:01,noData,B,GRCA,2651-47649,"X,-",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-07-02,00:01,noData,B,AMRO,1232-94765,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-07-02,00:01,noData,B,AMRO,1232-94766,"X,-",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2015-07-02,00:01,noData,B,AMRO,1232-94767,"-,X",99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2016-05-13,00:01,noData,B,CACH,2710-26478,XM,99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2016-05-13,00:01,noData,B,CACH,2710-26479,XP,99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2016-05-13,00:01,noData,B,CACH,2710-26480,XY,99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2016-05-13,00:01,noData,B,CACH,2710-26481,XR,99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2016-05-13,00:01,noData,B,CACH,2710-26482,XW,99999,99999,99999,L,U,noData,99999,noData,noData,noData
GATELINMD1,2016-05-14,00:01,noData,B,CACH,2710-53872,"PR,X",99999,99999,99999,SY,M,noData,99999,noData,noData,noData
GECACARVA1,2016-06-25,07:30,KPK,B,HOWR,2750-41520,"M,MX",10.6,47,42,AHY,F,BP,0,noData,noData,noData
GECACARVA1,2016-06-25,07:30,KPK,B,HOWR,2750-41521,"X,WW",10.3,53,45,ASY,M,CP,0,noData,noData,noData
GECACARVA1,2016-06-25,09:16,KPK,B,NOCA,2651-56291,"MX,P",38.3,90,93,AHY,F,BP,0.5,noData,noData,noData
GECACARVA1,2016-06-25,09:58,KPK,B,SOSP,2711-77142,"R,XR",20.2,63,60,AHY,M,CP,0,noData,noData,noData
GECACARVA1,2016-06-25,09:58,KPK,B,CACH,2750-41522,"GO,X",8.6,56,44,HY,U,noData,1,noData,noData,noData
GECACARVA1,2016-06-25,09:58,KPK,R,CACH,2750-64426,"K,RX",10.4,62,53,AHY,F,BP,1,noData,noData,noData
GECACARVA1,2016-06-25,10:31,KPK,B,GRCA,2651-56292,"XP,Y",40.7,89,92,HY,U,noData,1,noData,noData,noData
GECACARVA1,2016-06-25,10:50,KPK,B,CACH,2750-41523,"W,XY",10.5,63,57,AHY,F,BP,0,noData,noData,noData
GECACARVA1,2016-06-25,11:10,KPK,B,GRCA,2651-56212,"M,MX",36.5,89,94,AHY,F,BP,0,noData,noData,noData
GECACARVA1,2017-06-08,07:30,KLW,B,NOCA,2701-39081,"GB,GX",36.7,90,99,AHY,F,BP,0.5,US-VA-014,NZP-VA-099,noData
GECACARVA1,2017-06-08,07:31,KLW,R,SOSP,2661-31560,"X,KM",17.8,62,66,AHY,F,BP,0,US-VA-015,NZP-VA-100,noData
